game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2024-01-06_hawaii_csun,Hawaii,5-14,0-5,4-6,6-18,3-9,3-4,5-12,5-10,2-2,7-15,2-6,2-4,,,,23-59,10-30,11-16,0,11,3,20,8,1,6,33
2024-01-06_uc_san_diego_cal_st_fullerton,Cal St. Fullerton,6-15,0-0,0-0,4-14,3-4,0-0,6-13,1-3,7-9,4-16,1-4,6-8,,,,20-58,5-11,13-17,0,6,1,26,5,0,14,33
2024-01-06_uc_san_diego_cal_st_fullerton,UC San Diego,5-13,2-6,1-2,8-15,3-7,0-0,6-11,3-3,2-2,6-12,2-4,8-10,,,,25-51,10-20,11-14,0,9,1,16,0,0,9,6
2024-01-06_uc_santa_barbara_cal_poly,Cal Poly,8-14,2-4,3-4,6-18,2-3,0-0,4-13,1-2,3-6,4-13,1-4,0-0,4-7,0-3,0-0,26-65,6-16,6-10,0,14,14,34,0,9,15,24
2024-01-06_uc_santa_barbara_cal_poly,UC Santa Barbara,6-14,2-3,3-4,8-15,2-3,2-2,5-14,0-3,0-0,3-11,0-3,3-4,3-4,0-0,3-4,25-58,4-12,11-14,0,14,14,34,2,9,18,19
2024-01-06_uc_riverside_long_beach_st,Long Beach St.,0-7,0-3,3-4,4-12,1-5,3-4,7-16,0-1,0-0,7-14,0-5,0-2,,,,18-49,1-14,6-10,0,8,2,28,11,6,6,14
2024-01-06_uc_riverside_long_beach_st,UC Riverside,4-17,1-9,4-4,3-18,1-8,0-0,2-14,0-6,4-6,6-17,2-4,7-10,,,,15-66,4-27,15-20,0,13,2,18,16,6,21,9
2024-01-11_csun_uc_davis,UC Davis,7-12,4-7,0-0,4-13,0-6,3-4,6-12,2-7,4-8,2-13,1-5,3-4,,,,19-50,7-25,10-16,0,0,1,22,15,0,9,7
2024-01-11_csun_uc_davis,CSUN,5-15,1-2,2-3,6-14,0-4,0-0,5-20,1-4,1-3,1-21,0-5,6-9,,,,17-70,2-15,9-15,0,12,1,22,2,0,11,20
2024-01-11_uc_irvine_hawaii,Hawaii,3-10,1-3,2-2,5-10,0-1,1-2,6-15,4-7,7-8,6-14,1-4,0-2,,,,20-49,6-15,10-14,0,8,4,28,2,5,6,11
2024-01-11_uc_irvine_hawaii,UC Irvine,5-17,2-8,2-2,2-13,0-6,0-0,7-16,0-4,2-2,7-17,1-6,0-1,,,,21-63,3-24,4-5,0,2,4,26,2,5,11,17
2024-01-11_long_beach_st_uc_san_diego,UC San Diego,3-16,1-5,1-2,6-14,0-3,0-0,6-15,1-7,0-0,3-10,0-3,6-6,,,,18-55,2-18,7-8,0,10,6,22,2,9,16,16
2024-01-11_long_beach_st_uc_san_diego,Long Beach St.,3-10,0-2,4-6,4-14,0-6,0-0,4-14,1-5,1-2,0-13,0-4,2-3,,,,11-51,1-17,7-11,0,6,6,16,4,9,8,12
2024-01-11_csu_bakersfield_uc_santa_barbara,UC Santa Barbara,8-12,2-3,0-2,5-14,1-6,5-6,5-14,1-5,4-6,9-12,3-3,5-6,,,,27-52,7-17,14-20,0,12,0,38,2,0,14,16
2024-01-11_csu_bakersfield_uc_santa_barbara,CSU Bakersfield,4-17,1-6,1-2,3-15,1-8,1-2,7-17,2-8,8-10,5-13,2-3,0-0,,,,19-62,6-25,10-14,0,5,0,16,3,0,9,17
2024-01-11_cal_poly_uc_riverside,UC Riverside,7-16,1-5,0-0,7-15,1-6,4-4,5-12,1-4,6-8,0-3,0-1,13-16,,,,19-46,3-16,23-28,0,10,3,26,14,1,28,10
2024-01-11_cal_poly_uc_riverside,Cal Poly,5-10,0-1,1-2,3-8,0-0,4-5,6-12,3-6,2-4,5-20,1-7,4-8,,,,19-50,4-14,11-19,0,13,3,24,10,1,8,28
2024-01-13_csu_bakersfield_uc_davis,UC Davis,4-14,1-7,4-4,6-13,2-5,2-2,9-16,3-7,1-2,5-14,1-6,0-0,,,,24-57,7-25,7-8,0,3,0,30,6,1,6,11
2024-01-13_csu_bakersfield_uc_davis,CSU Bakersfield,3-14,1-8,0-0,3-12,0-3,0-2,7-18,1-4,3-6,5-12,2-5,3-5,,,,18-56,4-20,6-13,0,9,0,26,6,1,9,11
2024-01-13_uc_riverside_hawaii,Hawaii,3-9,0-5,4-4,5-12,1-8,4-5,8-11,2-4,4-4,3-13,1-4,4-8,,,,19-45,4-21,16-21,0,6,4,26,2,5,12,16
2024-01-13_uc_riverside_hawaii,UC Riverside,6-14,3-6,2-2,6-13,2-5,0-0,6-16,5-10,0-0,5-12,2-4,6-8,,,,23-55,12-25,8-10,0,9,4,16,8,5,19,9
2024-01-13_uc_san_diego_cal_poly,Cal Poly,6-14,2-4,0-0,3-9,0-3,10-10,3-11,0-3,1-2,4-12,0-2,4-8,,,,16-46,2-12,15-20,0,4,2,22,4,2,4,13
2024-01-13_uc_san_diego_cal_poly,UC San Diego,2-14,0-4,2-4,5-10,3-3,1-4,4-9,1-2,4-7,1-10,0-6,4-4,,,,12-43,4-15,11-19,0,7,2,8,8,2,13,9
2024-01-13_long_beach_st_uc_santa_barbara,UC Santa Barbara,6-17,2-3,0-0,8-19,4-8,2-2,4-15,0-3,2-2,5-9,3-3,10-15,,,,23-60,9-17,14-19,0,10,0,22,2,6,16,11
2024-01-13_long_beach_st_uc_santa_barbara,Long Beach St.,6-11,2-4,1-2,3-10,1-6,0-0,8-16,3-5,2-3,4-17,1-9,4-4,,,,21-54,7-24,7-9,0,11,0,20,5,6,14,13
2024-01-13_cal_st_fullerton_csun,CSUN,6-16,0-3,2-2,6-14,0-2,3-4,3-11,0-3,4-4,9-17,1-2,4-8,,,,24-58,1-10,13-18,0,6,3,42,17,1,13,9
2024-01-13_cal_st_fullerton_csun,Cal St. Fullerton,3-15,2-7,0-0,7-15,1-6,3-4,8-15,4-7,3-4,4-12,2-2,9-12,,,,22-57,9-22,15-20,0,3,3,18,9,1,27,21
2024-01-18_uc_davis_cal_st_fullerton,Cal St. Fullerton,6-16,3-6,2-4,6-13,3-4,2-2,5-17,0-5,0-0,5-13,1-3,0-0,,,,22-59,7-18,4-6,0,6,5,24,2,9,11,13
2024-01-18_uc_davis_cal_st_fullerton,UC Davis,4-13,0-4,2-2,7-12,1-4,3-6,7-16,2-7,0-0,6-12,1-3,3-4,,,,24-53,4-18,8-12,0,8,5,38,7,9,10,8
2024-01-18_hawaii_long_beach_st,Long Beach St.,7-16,3-7,4-10,4-11,0-2,2-2,4-14,2-7,8-11,3-17,0-5,0-0,,,,18-58,5-21,14-23,0,6,5,24,14,8,21,10
2024-01-18_hawaii_long_beach_st,Hawaii,6-11,4-6,4-7,7-18,1-8,4-4,6-13,2-5,2-3,5-13,2-5,1-3,,,,24-55,9-24,11-17,0,16,5,28,11,8,21,12
2024-01-18_uc_san_diego_uc_irvine,UC Irvine,5-17,0-4,1-2,5-15,1-3,4-4,7-15,0-2,4-7,3-10,1-4,6-8,,,,20-57,2-13,15-21,0,4,5,30,13,5,26,21
2024-01-18_uc_san_diego_uc_irvine,UC San Diego,4-10,1-5,5-7,8-12,3-4,0-0,3-11,0-1,0-0,3-10,2-4,2-4,,,,18-43,6-14,7-11,0,6,5,10,5,5,9,9
2024-01-18_uc_santa_barbara_csun,CSUN,3-13,0-3,1-2,4-15,3-8,1-2,6-14,1-3,0-0,2-18,1-6,4-8,,,,15-60,5-20,6-12,0,3,4,14,2,2,10,11
2024-01-18_uc_santa_barbara_csun,UC Santa Barbara,5-16,2-7,5-6,7-20,2-6,6-6,6-18,4-6,0-0,6-14,3-8,0-0,,,,24-68,11-27,11-12,0,12,4,18,14,2,16,21
2024-01-18_uc_riverside_csu_bakersfield,CSU Bakersfield,9-14,4-8,0-0,6-15,0-4,3-4,2-16,1-8,4-4,6-16,2-6,2-3,,,,23-61,7-26,9-11,0,14,4,24,2,8,12,16
2024-01-18_uc_riverside_csu_bakersfield,UC Riverside,4-14,1-7,2-4,5-13,2-6,3-3,5-13,2-4,11-19,4-14,2-7,5-7,,,,18-54,7-24,21-33,0,8,4,20,24,8,23,11
2024-01-20_uc_irvine_uc_davis,UC Davis,5-9,0-2,4-5,6-10,3-4,2-4,6-14,3-7,3-4,5-17,1-6,1-3,,,,22-50,7-19,10-16,0,9,0,28,9,0,11,15
2024-01-20_uc_irvine_uc_davis,UC Irvine,8-15,2-2,2-3,9-14,3-3,3-4,8-15,3-6,0-0,5-10,1-4,5-7,,,,30-54,9-15,10-14,0,13,0,34,4,0,16,30
2024-01-20_hawaii_uc_san_diego,UC San Diego,2-10,1-6,0-2,6-13,0-1,2-2,7-12,1-3,4-5,3-9,0-3,8-11,,,,18-44,2-13,14-20,0,10,0,24,3,0,11,17
2024-01-20_hawaii_uc_san_diego,Hawaii,4-12,2-6,4-6,5-13,3-7,4-4,6-12,1-5,3-4,5-14,2-9,5-9,,,,20-51,8-27,16-23,0,7,0,22,5,0,10,28
2024-01-20_cal_st_fullerton_uc_santa_barbara,UC Santa Barbara,6-14,3-5,4-4,4-11,3-4,4-4,6-13,0-3,7-7,5-14,2-7,2-4,,,,21-52,8-19,17-19,0,15,4,24,7,5,3,12
2024-01-20_cal_st_fullerton_uc_santa_barbara,Cal St. Fullerton,8-15,0-2,6-6,9-14,1-4,2-2,7-14,1-4,2-3,6-13,0-2,8-8,,,,30-56,2-12,18-19,0,6,4,36,6,5,18,24
2024-01-20_cal_poly_csu_bakersfield,CSU Bakersfield,7-12,4-6,2-3,5-14,0-3,3-3,4-11,2-5,2-4,7-13,3-6,5-9,,,,23-50,9-20,12-19,0,2,5,22,15,6,20,9
2024-01-20_cal_poly_csu_bakersfield,Cal Poly,7-12,2-4,3-5,7-11,2-2,1-2,6-16,0-4,9-9,7-15,0-3,9-9,,,,27-54,4-13,22-25,0,19,5,38,11,6,27,16
2024-01-20_csun_uc_riverside,UC Riverside,5-16,1-7,0-0,4-16,2-7,0-0,5-12,2-7,6-6,7-11,0-0,4-8,,,,21-55,5-21,10-14,0,5,3,28,15,5,17,14
2024-01-20_csun_uc_riverside,CSUN,4-11,1-3,1-2,2-8,0-3,8-9,5-12,0-1,2-4,4-14,1-5,3-5,,,,15-45,2-12,14-20,0,6,3,20,3,5,6,2
2024-01-25_uc_santa_barbara_hawaii,Hawaii,3-9,2-5,1-2,5-14,2-7,2-2,7-16,0-7,1-2,5-16,0-7,5-7,,,,20-55,4-26,9-13,0,10,0,24,4,2,12,21
2024-01-25_uc_santa_barbara_hawaii,UC Santa Barbara,8-12,2-4,4-4,4-9,3-6,4-4,8-16,1-3,4-4,2-11,0-1,3-3,,,,22-48,6-14,15-15,0,6,0,22,8,2,14,17
2024-01-25_uc_irvine_long_beach_st,Long Beach St.,8-16,1-4,0-0,4-12,0-3,1-4,4-9,1-3,2-2,7-14,3-6,5-6,,,,23-51,5-16,8-12,0,9,8,20,2,5,12,21
2024-01-25_uc_irvine_long_beach_st,UC Irvine,8-14,1-4,2-4,4-12,0-3,2-2,12-22,2-5,1-4,7-17,1-4,3-3,,,,31-65,4-16,8-13,0,7,8,46,10,5,29,39
2024-01-25_uc_riverside_uc_san_diego,UC San Diego,3-15,1-6,0-0,4-14,1-3,2-5,7-15,1-4,1-2,5-11,2-6,5-6,,,,19-55,5-19,8-13,0,5,2,18,6,3,19,10
2024-01-25_uc_riverside_uc_san_diego,UC Riverside,2-13,0-3,0-0,1-14,0-4,1-2,6-12,2-3,10-13,5-20,2-9,0-0,,,,14-59,4-19,11-15,0,6,2,14,8,3,9,9
2024-01-25_cal_st_fullerton_cal_poly,Cal Poly,5-11,0-1,2-2,7-11,2-2,0-0,5-10,1-3,7-9,7-9,0-0,8-9,,,,24-41,3-6,17-20,0,8,0,38,10,1,17,18
2024-01-25_cal_st_fullerton_cal_poly,Cal St. Fullerton,9-14,0-0,1-1,3-14,0-5,0-0,6-12,3-5,1-2,3-15,0-5,8-11,,,,21-55,3-15,10-14,0,3,0,20,4,1,17,9
2024-01-25_csu_bakersfield_csun,CSUN,6-15,2-4,2-6,5-11,1-4,0-0,4-10,0-2,3-5,6-14,2-6,2-4,,,,21-50,5-16,7-15,0,5,0,26,4,1,5,24
2024-01-25_csu_bakersfield_csun,CSU Bakersfield,2-14,2-10,2-4,8-18,4-11,3-4,7-18,4-6,2-2,7-13,5-8,0-0,,,,24-63,15-35,7-10,0,4,0,16,6,1,20,46
2024-01-27_uc_san_diego_uc_davis,UC Davis,7-18,5-13,0-0,6-12,2-5,1-2,3-12,2-6,4-4,7-12,0-2,2-2,,,,23-54,9-26,7-8,0,15,2,24,4,2,11,13
2024-01-27_uc_san_diego_uc_davis,UC San Diego,5-11,3-3,1-1,7-13,4-6,1-1,2-15,1-8,4-4,2-12,0-5,3-5,,,,16-51,8-22,9-11,0,6,2,14,5,2,8,13
2024-01-27_cal_poly_hawaii,Hawaii,5-14,0-2,1-2,3-11,1-4,4-4,8-10,1-2,2-2,4-10,1-3,13-14,,,,20-45,3-11,20-22,0,9,2,30,9,2,22,15
2024-01-27_cal_poly_hawaii,Cal Poly,3-12,0-1,1-2,6-11,3-4,0-0,6-9,1-3,0-0,8-16,1-4,7-10,,,,23-48,5-12,8-12,0,5,2,26,9,2,10,19
2024-01-27_csun_uc_irvine,UC Irvine,8-21,1-8,2-4,5-12,1-3,1-2,5-19,0-5,1-3,10-17,1-7,4-6,,,,28-69,3-23,8-15,0,16,10,42,9,4,21,20
2024-01-27_csun_uc_irvine,CSUN,8-12,1-1,0-0,5-10,1-2,3-4,5-14,0-2,3-5,8-17,0-5,3-5,,,,26-53,2-10,9-14,0,9,10,32,10,4,10,21
2024-01-27_long_beach_st_uc_riverside,UC Riverside,3-16,1-4,0-0,7-17,1-5,1-1,6-16,1-2,5-7,5-14,0-3,1-1,,,,21-63,3-14,7-9,0,14,5,28,4,7,20,13
2024-01-27_long_beach_st_uc_riverside,Long Beach St.,8-16,5-7,0-0,2-7,1-4,0-0,4-10,2-3,3-4,5-13,0-0,5-6,,,,19-46,8-14,8-10,0,7,5,16,8,7,24,18
2024-01-27_csu_bakersfield_cal_st_fullerton,Cal St. Fullerton,6-19,1-6,2-2,7-18,3-8,0-0,5-13,3-5,0-0,4-13,2-7,1-2,,,,22-63,9-26,3-4,0,4,1,24,5,2,10,13
2024-01-27_csu_bakersfield_cal_st_fullerton,CSU Bakersfield,7-19,3-8,0-0,8-15,5-6,0-0,5-13,2-7,0-0,6-15,2-7,2-2,,,,26-62,12-28,2-2,0,7,1,22,3,2,18,19
2024-02-01_uc_davis_uc_santa_barbara,UC Santa Barbara,4-13,2-4,6-7,2-15,2-6,1-4,8-17,5-8,6-7,4-18,1-4,3-3,,,,18-63,10-22,16-21,0,16,1,14,14,1,13,10
2024-02-01_uc_davis_uc_santa_barbara,UC Davis,7-16,3-9,1-2,15-16,4-5,1-1,3-15,1-8,3-3,6-13,3-4,4-5,,,,31-60,11-26,9-11,0,13,1,34,16,1,15,20
2024-02-01_hawaii_cal_st_fullerton,Cal St. Fullerton,6-17,3-9,1-1,4-10,1-4,0-0,7-12,1-3,4-4,5-12,0-6,7-10,,,,22-51,5-22,12-15,0,2,9,22,5,6,13,7
2024-02-01_hawaii_cal_st_fullerton,Hawaii,5-14,1-7,0-1,4-14,1-6,2-3,8-13,2-4,5-5,6-15,0-6,9-15,,,,23-56,4-23,16-24,0,8,9,30,15,6,14,35
2024-02-01_csun_uc_san_diego,UC San Diego,6-20,2-9,2-2,4-16,2-9,6-8,4-18,2-8,0-1,4-14,0-2,3-4,,,,18-68,6-28,11-15,0,8,4,14,13,0,7,12
2024-02-01_csun_uc_san_diego,CSUN,1-13,1-5,5-6,2-11,1-4,3-6,7-17,3-7,1-2,7-16,2-6,2-3,,,,17-57,7-22,11-17,0,5,4,18,10,0,8,16
2024-02-01_long_beach_st_csu_bakersfield,CSU Bakersfield,4-12,4-9,2-2,5-11,1-4,1-2,7-20,1-7,4-5,5-14,2-7,0-0,,,,21-57,8-27,7-9,0,13,0,16,9,2,11,16
2024-02-01_long_beach_st_csu_bakersfield,Long Beach St.,10-20,2-8,0-1,11-17,2-5,0-1,8-13,1-3,2-2,2-15,0-4,1-2,,,,31-65,5-20,3-6,0,15,0,44,12,2,20,27
2024-02-03_uc_davis_cal_poly,Cal Poly,5-10,1-3,2-2,3-10,2-3,5-6,5-11,1-2,2-2,3-8,2-4,10-12,,,,16-39,6-12,19-22,0,5,8,12,12,12,17,13
2024-02-03_uc_davis_cal_poly,UC Davis,4-13,1-5,3-3,5-11,2-6,2-3,5-12,0-5,1-2,4-16,1-7,1-2,,,,18-52,4-23,7-10,0,1,8,28,8,12,16,4
2024-02-03_hawaii_uc_irvine,UC Irvine,4-16,0-4,1-5,4-18,0-4,1-3,5-17,0-4,3-3,3-13,0-3,6-6,,,,16-64,0-15,11-17,1,5,1,32,4,4,12,18
2024-02-03_hawaii_uc_irvine,Hawaii,3-11,1-5,6-6,6-12,1-7,1-5,5-10,1-5,2-2,4-10,2-7,5-7,,,,18-43,5-24,14-20,0,7,1,22,4,4,8,13
2024-02-03_uc_san_diego_long_beach_st,Long Beach St.,3-15,2-6,1-2,3-14,1-3,0-0,4-10,0-6,9-9,4-21,1-11,3-4,,,,14-60,4-26,13-15,0,9,0,18,8,0,16,11
2024-02-03_uc_san_diego_long_beach_st,UC San Diego,8-14,5-9,3-4,6-16,0-5,5-5,6-15,3-9,3-4,8-12,1-4,2-6,,,,28-57,9-27,13-19,0,16,0,32,9,0,15,9
2024-02-03_uc_santa_barbara_csu_bakersfield,CSU Bakersfield,5-14,2-7,0-0,6-13,0-3,0-0,6-17,1-6,1-2,5-13,1-2,6-6,,,,22-57,4-18,7-8,0,3,8,30,4,7,12,16
2024-02-03_uc_santa_barbara_csu_bakersfield,UC Santa Barbara,4-18,0-7,2-2,6-14,0-6,2-2,4-13,1-5,5-5,6-13,2-5,5-9,,,,20-58,3-23,14-18,0,9,8,34,8,7,10,23
2024-02-03_uc_riverside_csun,CSUN,3-11,1-2,2-3,4-18,0-5,1-1,5-11,1-2,5-6,5-16,2-8,0-0,,,,17-56,4-17,8-10,0,3,3,26,12,3,12,19
2024-02-03_uc_riverside_csun,UC Riverside,8-18,1-6,0-0,5-16,1-6,1-2,9-15,1-1,0-0,9-15,3-4,1-2,,,,31-64,6-17,2-4,0,0,3,36,10,3,24,21
2024-02-08_cal_st_fullerton_uc_davis,UC Davis,3-13,1-5,0-0,5-12,3-6,2-4,6-15,1-6,1-3,8-11,3-6,6-9,,,,22-51,8-23,9-16,0,4,4,28,14,4,20,10
2024-02-08_cal_st_fullerton_uc_davis,Cal St. Fullerton,5-12,0-1,2-5,5-14,0-2,2-2,3-12,0-4,0-0,6-14,2-6,4-4,,,,19-52,2-13,8-11,0,2,4,28,3,4,15,18
2024-02-08_uc_san_diego_hawaii,Hawaii,9-16,2-7,1-3,5-14,1-6,2-2,5-15,5-13,2-2,5-14,0-2,3-3,,,,24-59,8-28,8-10,0,8,0,26,14,0,18,21
2024-02-08_uc_san_diego_hawaii,UC San Diego,5-11,2-4,2-3,3-14,1-4,3-4,3-10,1-4,6-7,6-18,1-5,2-5,,,,17-53,5-17,13-19,0,13,0,14,2,0,9,14
2024-02-08_uc_irvine_uc_santa_barbara,UC Santa Barbara,3-10,1-5,2-2,3-10,2-6,2-2,3-14,1-4,1-2,3-10,1-3,4-4,,,,12-44,5-18,9-10,0,0,0,10,4,0,11,16
2024-02-08_uc_irvine_uc_santa_barbara,UC Irvine,6-16,0-2,1-1,6-17,1-3,2-2,6-16,1-2,3-4,6-13,2-5,2-2,,,,24-62,4-12,8-9,0,10,0,38,4,0,17,32
2024-02-08_cal_poly_csun,CSUN,6-12,1-3,5-8,4-14,1-3,3-3,7-13,3-3,2-2,4-9,2-3,9-15,,,,21-48,7-12,19-28,0,12,1,26,12,3,25,16
2024-02-08_cal_poly_csun,Cal Poly,4-12,2-6,3-5,5-13,1-2,4-8,6-16,2-5,2-2,6-10,1-1,18-23,,,,21-51,6-14,27-38,0,12,1,30,19,3,21,6
2024-02-08_csu_bakersfield_uc_riverside,UC Riverside,3-15,0-3,0-0,5-11,1-3,6-6,4-14,0-6,3-3,7-13,3-6,3-4,,,,19-53,4-18,12-13,0,9,1,28,15,5,16,6
2024-02-08_csu_bakersfield_uc_riverside,CSU Bakersfield,5-13,2-5,0-0,6-11,1-4,0-0,5-12,3-7,0-0,3-12,0-7,4-4,,,,19-48,6-23,4-4,0,3,1,20,3,5,16,7
2024-02-10_uc_davis_hawaii,Hawaii,6-12,4-6,4-6,4-14,1-9,2-3,3-13,2-7,5-6,3-15,0-3,1-3,,,,16-54,7-25,12-18,0,9,3,14,2,3,13,14
2024-02-10_uc_davis_hawaii,UC Davis,7-14,1-7,0-1,3-13,0-4,0-0,5-10,3-6,7-7,9-12,1-4,1-1,,,,24-49,5-21,8-9,0,2,3,36,6,3,6,22
2024-02-10_uc_irvine_uc_riverside,UC Riverside,7-13,2-4,2-2,6-14,2-4,0-0,6-17,0-1,1-1,1-14,0-3,6-8,,,,20-58,4-12,9-11,0,8,7,26,4,8,13,7
2024-02-10_uc_irvine_uc_riverside,UC Irvine,8-11,2-3,0-0,6-11,0-2,5-6,4-14,0-3,0-0,5-12,0-3,9-10,,,,23-48,2-11,14-16,0,2,7,32,2,8,13,19
2024-02-10_csun_uc_santa_barbara,UC Santa Barbara,8-15,4-9,2-2,5-13,1-5,2-4,5-15,1-6,1-2,4-14,2-7,7-9,,,,22-57,8-27,12-17,0,12,4,22,8,4,10,25
2024-02-10_csun_uc_santa_barbara,CSUN,6-16,1-3,3-3,6-14,0-5,5-5,3-16,1-4,1-2,7-16,1-5,4-5,,,,22-62,3-17,13-15,0,3,4,36,19,4,15,11
2024-02-10_cal_poly_long_beach_st,Long Beach St.,10-14,2-2,5-6,9-15,0-4,8-8,4-10,1-2,4-8,4-20,0-5,2-4,,,,27-59,3-13,19-26,0,18,1,36,20,1,21,30
2024-02-10_cal_poly_long_beach_st,Cal Poly,5-15,1-5,2-2,5-14,1-4,14-14,9-18,0-2,2-3,7-14,3-7,9-10,,,,26-61,5-18,27-29,0,16,1,28,19,1,29,12
2024-02-10_cal_st_fullerton_csu_bakersfield,CSU Bakersfield,11-15,1-3,0-0,5-10,1-4,2-4,9-17,0-3,0-0,4-12,3-6,4-10,,,,29-54,5-16,6-14,0,11,0,40,5,0,18,14
2024-02-10_cal_st_fullerton_csu_bakersfield,Cal St. Fullerton,3-10,2-7,2-2,5-17,1-5,0-0,9-13,4-6,1-1,6-16,2-8,3-6,,,,23-56,9-26,6-9,0,17,0,22,6,0,14,19
2024-02-15_long_beach_st_uc_davis,UC Davis,5-18,2-10,0-0,4-16,1-7,2-2,2-15,2-9,0-0,8-20,3-7,4-5,,,,19-69,8-33,6-7,0,12,3,14,0,0,10,19
2024-02-15_long_beach_st_uc_davis,Long Beach St.,6-14,3-7,2-2,7-15,0-4,7-10,9-18,2-4,1-2,6-13,1-2,6-6,,,,28-60,6-17,16-20,0,11,3,34,6,0,24,29
2024-02-15_hawaii_cal_poly,Cal Poly,5-12,1-4,3-6,3-13,2-6,0-0,5-12,1-3,2-2,4-14,2-6,2-2,,,,17-51,6-19,7-10,1,14,4,20,0,3,14,14
2024-02-15_hawaii_cal_poly,Hawaii,7-13,2-4,1-4,4-12,0-3,3-4,2-10,0-4,6-6,5-9,1-2,10-12,,,,18-44,3-13,20-26,0,9,4,24,5,3,16,16
2024-02-15_uc_santa_barbara_uc_san_diego,UC San Diego,6-13,2-5,1-1,4-15,1-3,0-0,5-14,1-2,5-5,4-15,2-7,2-2,,,,19-57,6-17,8-8,0,11,4,16,5,5,10,8
2024-02-15_uc_santa_barbara_uc_san_diego,UC Santa Barbara,4-10,2-5,4-4,2-12,1-6,0-0,7-16,2-5,0-0,7-11,2-2,9-13,,,,20-49,7-18,13-17,0,7,4,22,13,5,18,14
2024-02-15_csun_csu_bakersfield,CSU Bakersfield,4-17,2-8,0-0,5-15,4-11,0-0,3-13,1-5,8-10,8-12,6-9,0-0,,,,20-57,13-33,8-10,0,5,1,8,3,1,6,30
2024-02-15_csun_csu_bakersfield,CSUN,6-16,2-4,0-0,4-19,1-5,4-6,5-18,1-3,1-2,4-13,0-4,3-5,,,,19-66,4-16,8-13,0,7,1,22,4,1,9,8
2024-02-15_uc_riverside_cal_st_fullerton,Cal St. Fullerton,2-8,0-2,1-2,8-12,0-1,4-6,5-12,1-3,1-2,6-12,2-2,5-10,,,,21-44,3-8,11-20,0,9,1,28,5,1,13,30
2024-02-15_uc_riverside_cal_st_fullerton,UC Riverside,5-17,3-7,2-2,4-15,0-3,5-7,12-20,2-5,0-0,3-10,0-2,7-10,,,,24-62,5-17,14-19,0,20,1,24,10,1,22,10
2024-02-17_uc_riverside_uc_davis,UC Davis,2-11,0-7,1-1,6-11,2-5,0-0,3-12,2-7,2-2,5-14,2-8,0-0,,,,16-48,6-27,3-3,0,11,0,18,4,1,9,6
2024-02-17_uc_riverside_uc_davis,UC Riverside,5-14,1-5,2-2,5-17,0-2,1-2,3-13,0-1,6-6,4-14,2-5,4-4,,,,17-58,3-13,13-14,0,11,0,24,13,1,22,5
2024-02-17_hawaii_uc_santa_barbara,UC Santa Barbara,5-14,1-5,2-2,7-15,5-9,0-0,6-14,2-4,1-3,6-18,4-11,1-2,,,,24-61,12-29,4-7,0,6,6,22,5,6,5,20
2024-02-17_hawaii_uc_santa_barbara,Hawaii,4-13,1-7,4-4,6-16,2-5,0-0,8-14,3-5,2-3,6-12,1-4,7-13,,,,24-55,7-21,13-20,0,5,6,28,4,6,13,24
2024-02-17_csu_bakersfield_uc_irvine,UC Irvine,7-22,2-8,2-2,5-17,1-5,3-4,4-18,1-8,8-8,7-17,1-6,8-11,,,,23-74,5-27,21-25,0,28,6,30,12,9,21,33
2024-02-17_csu_bakersfield_uc_irvine,CSU Bakersfield,2-10,1-2,5-6,6-13,3-6,3-3,9-13,3-5,1-1,6-14,5-11,1-2,,,,23-50,12-24,10-12,0,2,6,16,2,9,16,13
2024-02-17_cal_st_fullerton_uc_san_diego,UC San Diego,4-11,2-5,1-2,5-12,3-6,3-3,6-10,1-4,4-5,1-12,0-6,0-2,,,,16-45,6-21,8-12,0,2,3,18,3,4,11,6
2024-02-17_cal_st_fullerton_uc_san_diego,Cal St. Fullerton,2-9,1-3,5-6,8-14,2-7,3-3,5-15,1-5,5-6,6-10,0-0,1-2,,,,21-48,4-15,14-17,0,11,3,30,10,4,20,10
2024-02-17_long_beach_st_csun,CSUN,5-13,1-6,3-6,6-18,0-2,1-2,9-16,2-4,2-6,5-17,1-3,2-5,,,,25-64,4-15,8-19,0,5,0,34,2,2,15,10
2024-02-17_long_beach_st_csun,Long Beach St.,9-22,1-5,2-2,4-18,1-8,6-9,11-19,4-6,3-7,8-20,5-9,0-0,,,,32-79,11-28,11-18,0,18,0,40,19,2,40,15
2024-02-22_uc_davis_csun,CSUN,4-18,0-2,3-4,3-12,1-4,4-6,1-14,0-3,3-4,10-19,3-6,4-4,,,,18-63,4-15,14-18,0,12,2,18,14,4,9,17
2024-02-22_uc_davis_csun,UC Davis,3-13,0-9,4-6,8-14,4-8,1-2,5-15,2-8,2-2,4-13,0-3,5-8,,,,20-55,6-28,12-18,0,11,2,24,11,4,10,9
2024-02-22_uc_santa_barbara_uc_irvine,UC Irvine,6-19,1-4,3-4,5-14,0-2,2-4,7-15,1-4,2-2,3-15,0-4,3-7,,,,21-63,2-14,10-17,0,10,0,36,2,0,17,19
