game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2021-12-02_uc_santa_barbara_denver,Denver,8-17,4-7,0-0,5-10,2-5,3-3,6-13,3-7,6-8,8-17,2-6,6-8,,,,27-57,11-25,15-19,11,10,5,26,5,11,20,23
2021-12-02_uc_santa_barbara_denver,UC Santa Barbara,7-14,3-8,0-0,10-18,2-6,5-5,12-16,3-6,3-6,3-7,0-1,9-9,,,,32-55,8-21,17-20,0,16,5,48,12,11,19,32
2021-12-02_cal_poly_nevada,Nevada,7-14,3-6,2-4,5-18,2-9,2-2,3-14,1-6,0-0,7-15,2-7,5-6,,,,22-61,8-28,9-12,0,2,2,18,11,4,15,15
2021-12-02_cal_poly_nevada,Cal Poly,6-13,0-3,2-4,5-18,1-5,1-2,5-13,1-1,0-0,5-13,2-4,4-5,,,,21-57,4-13,7-11,0,4,2,30,12,4,9,8
2021-12-03_uc_san_diego_san_jose_st,San Jose St.,4-18,1-8,0-0,3-15,1-6,3-4,8-19,3-11,6-7,6-16,1-7,4-8,,,,21-68,6-32,13-19,0,12,1,20,5,2,13,4
2021-12-03_uc_san_diego_san_jose_st,UC San Diego,6-15,4-8,0-0,8-12,2-4,10-12,5-14,1-5,5-6,8-18,3-6,2-4,,,,27-59,10-23,17-22,0,9,1,30,21,2,21,28
2021-12-04_uc_davis_washington_st,Washington St.,7-15,2-6,2-2,8-15,5-7,0-0,6-19,1-5,1-6,7-13,2-5,2-2,,,,28-62,10-23,5-10,0,14,2,32,9,1,25,23
2021-12-04_uc_davis_washington_st,UC Davis,4-10,0-4,0-0,3-8,2-4,3-4,3-9,1-6,3-4,8-16,2-3,2-4,,,,18-43,5-17,8-12,0,3,2,20,5,1,11,24
2021-12-04_cal_poly_denver,Denver,5-12,1-7,4-7,6-13,3-7,8-8,8-15,2-5,3-4,6-16,2-7,2-3,,,,25-56,8-26,17-22,0,7,1,28,9,2,12,18
2021-12-04_cal_poly_denver,Cal Poly,5-17,0-4,0-0,3-19,1-6,4-4,9-16,3-5,4-4,5-15,0-3,7-10,,,,22-67,4-18,15-18,0,19,1,26,4,2,11,19
2021-12-04_cal_st_fullerton_grand_canyon,Grand Canyon,7-15,0-5,0-0,6-13,2-6,4-4,2-10,0-3,6-9,5-16,1-4,0-0,,,,20-54,3-18,10-13,1,10,0,22,4,0,16,8
2021-12-04_cal_st_fullerton_grand_canyon,Cal St. Fullerton,5-15,0-4,1-2,2-7,1-1,6-8,8-14,2-3,6-8,5-10,0-1,4-6,,,,20-46,3-9,17-24,0,6,1,28,6,1,19,5
2021-12-05_hawaii_loyola_marymount,Loyola Marymount,3-16,2-4,2-3,9-15,1-4,0-2,5-15,0-5,4-4,6-14,2-6,6-7,,,,23-60,5-19,12-16,0,12,10,30,6,9,12,16
2021-12-05_hawaii_loyola_marymount,Hawaii,5-12,0-5,0-0,6-14,3-5,2-2,10-13,1-3,4-6,7-15,2-5,8-10,,,,28-54,6-18,14-18,1,13,10,40,7,9,11,16
2021-12-05_air_force_long_beach_st,Long Beach St.,7-14,0-2,2-4,2-9,0-4,3-4,4-9,0-1,4-6,4-11,1-4,6-6,,,,17-43,1-11,15-20,0,10,0,32,13,0,10,11
2021-12-05_air_force_long_beach_st,Air Force,2-13,0-4,1-2,3-12,1-6,3-4,6-20,1-4,5-5,6-15,2-5,2-6,,,,17-60,4-19,11-17,0,13,0,20,14,0,13,12
2021-12-05_csun_san_diego,San Diego,8-14,1-2,4-7,6-13,2-5,3-5,4-13,1-3,2-2,6-9,2-3,3-4,,,,24-49,6-13,12-18,0,11,15,44,26,13,23,26
2021-12-05_csun_san_diego,CSUN,7-13,2-2,1-2,6-17,4-7,0-0,7-17,0-5,3-5,6-11,1-3,3-4,,,,26-58,7-17,7-11,0,8,15,34,14,13,27,23
2021-12-05_csu_bakersfield_unlv,UNLV,8-17,2-4,2-2,6-17,2-10,3-4,5-15,1-5,1-2,4-13,1-3,13-21,,,,23-62,6-22,19-29,0,12,0,28,13,0,16,25
2021-12-05_csu_bakersfield_unlv,CSU Bakersfield,2-11,1-5,1-2,5-15,2-4,2-4,6-19,1-5,2-4,7-18,5-11,2-2,,,,20-63,9-25,7-12,0,8,0,16,4,0,12,29
2021-12-07_cal_st_fullerton_san_francisco,San Francisco,5-14,1-4,0-0,3-13,1-8,1-2,6-11,3-6,2-4,7-15,3-6,0-2,,,,21-53,8-24,3-8,0,2,0,20,2,2,13,13
2021-12-07_cal_st_fullerton_san_francisco,Cal St. Fullerton,8-16,0-3,3-4,5-14,1-5,0-0,8-18,2-8,0-1,6-11,1-3,1-2,,,,27-59,4-19,4-7,0,12,0,28,5,2,9,9
2021-12-08_csu_bakersfield_sacramento_st,Sacramento St.,4-10,2-6,3-3,4-16,0-4,2-2,8-13,4-8,1-2,3-8,0-2,10-13,,,,19-47,6-20,16-20,0,7,9,20,7,9,3,5
2021-12-08_csu_bakersfield_sacramento_st,CSU Bakersfield,6-15,0-0,1-1,5-13,3-4,2-2,1-13,0-4,4-4,7-18,2-5,0-0,,,,19-59,5-13,7-7,0,4,9,22,2,9,17,16
2021-12-09_portland_csun,CSUN,3-15,0-2,4-6,6-17,0-4,1-3,9-22,1-3,4-5,7-17,2-4,0-0,,,,25-71,3-13,9-14,0,6,1,38,8,0,15,31
2021-12-09_portland_csun,Portland,4-18,0-7,4-6,10-19,5-12,2-2,10-14,0-3,3-5,8-15,1-4,1-4,,,,32-66,6-26,10-17,0,13,1,50,11,0,14,28
2021-12-10_utah_cal_st_fullerton,Cal St. Fullerton,5-14,3-3,0-0,3-17,0-2,0-0,5-15,0-4,6-10,4-15,0-6,2-5,,,,17-61,3-15,8-15,0,4,0,20,4,0,11,26
2021-12-10_utah_cal_st_fullerton,Utah,10-18,4-8,4-5,10-13,5-6,2-2,11-21,4-8,3-4,5-13,2-9,4-6,,,,36-65,15-31,13-17,0,10,0,40,15,0,20,42
2021-12-11_uc_irvine_san_diego,San Diego,8-16,0-3,5-6,3-12,2-5,7-11,10-19,3-6,1-2,3-13,2-3,7-14,,,,24-60,7-17,20-33,0,17,8,30,6,15,15,25
2021-12-11_uc_irvine_san_diego,UC Irvine,8-15,3-6,3-4,6-15,0-4,3-6,3-12,1-5,6-7,6-13,0-5,2-4,,,,23-55,4-20,14-21,0,14,8,36,2,15,8,16
2021-12-11_oregon_long_beach_st,Long Beach St.,6-19,3-5,0-0,4-14,1-3,2-4,5-13,1-6,6-8,6-18,1-7,3-6,,,,21-64,6-21,11-18,0,5,5,18,6,8,15,22
2021-12-11_oregon_long_beach_st,Oregon,3-9,2-4,8-10,6-15,2-6,0-0,8-13,2-5,0-0,5-10,1-1,9-18,,,,22-47,7-16,17-28,1,7,5,26,22,8,17,12
2021-12-11_csu_bakersfield_fresno_st,Fresno St.,4-12,2-3,1-4,11-17,2-4,0-0,7-15,2-4,5-5,5-10,2-6,9-10,,,,27-54,8-17,15-19,0,2,6,26,9,7,12,2
2021-12-11_csu_bakersfield_fresno_st,CSU Bakersfield,8-17,2-5,0-0,7-12,1-2,0-0,8-14,1-3,1-3,3-13,1-4,6-6,,,,26-56,5-14,7-9,0,2,6,36,11,7,7,14
2021-12-12_uc_santa_barbara_bethesda_ca,Bethesda (CA),4-14,2-6,1-2,1-6,0-1,0-0,1-13,0-3,4-6,4-13,1-3,0-0,,,,10-46,3-13,5-8,0,0,0,10,4,0,4,6
2021-12-12_uc_santa_barbara_bethesda_ca,UC Santa Barbara,9-21,4-9,5-6,13-25,0-4,5-5,14-23,4-9,1-2,13-23,0-5,0-0,,,,49-92,8-27,11-13,0,34,0,68,32,0,56,72
2021-12-13_uc_davis_stanislaus_st,Stanislaus St.,7-19,2-6,0-0,5-16,3-5,3-4,8-15,0-2,2-3,1-18,0-5,3-4,,,,21-68,5-18,8-11,0,8,1,22,7,1,9,2
2021-12-13_uc_davis_stanislaus_st,UC Davis,11-17,3-5,0-1,9-15,2-8,4-4,9-18,1-5,2-4,5-12,2-3,2-2,,,,34-62,8-21,8-11,0,13,1,50,20,1,7,29
2021-12-13_northern_ariz_cal_poly,Cal Poly,9-17,4-4,3-4,5-14,0-1,2-3,6-16,0-1,6-6,5-13,1-3,7-14,,,,25-60,5-9,18-27,0,10,2,36,9,4,26,15
2021-12-13_northern_ariz_cal_poly,Northern Ariz.,7-19,0-6,6-6,9-14,2-4,0-0,8-19,2-2,7-7,8-14,4-5,3-4,,,,32-66,8-17,16-17,1,10,2,38,22,4,28,32
2021-12-14_uc_san_diego_california_baptist,California Baptist,6-15,2-9,3-4,5-19,2-9,2-2,6-22,2-12,3-4,10-21,5-9,1-2,,,,27-77,11-39,9-12,0,13,5,32,11,7,25,19
2021-12-14_uc_san_diego_california_baptist,UC San Diego,6-19,4-12,2-2,6-12,5-7,2-3,7-15,1-4,1-2,9-16,2-6,0-0,,,,28-62,12-29,5-7,0,10,5,24,2,7,5,25
2021-12-15_stanford_uc_davis,UC Davis,5-12,1-5,0-0,3-14,0-7,0-0,5-17,1-5,2-3,4-12,2-6,2-4,,,,17-55,4-23,4-7,0,2,1,14,0,0,2,11
2021-12-15_stanford_uc_davis,Stanford,6-17,1-2,3-5,7-15,1-4,0-0,7-17,1-6,1-4,8-16,1-5,4-4,,,,28-65,4-17,8-13,0,14,1,44,6,0,20,16
2021-12-15_san_jose_st_uc_irvine,UC Irvine,2-24,0-8,0-1,6-14,2-6,5-7,11-18,4-6,3-4,7-13,1-4,7-10,,,,26-69,7-24,15-22,0,17,5,36,8,5,6,16
2021-12-15_san_jose_st_uc_irvine,San Jose St.,3-12,0-4,0-0,4-15,2-8,9-9,9-17,2-4,0-0,6-16,3-8,6-10,,,,22-60,7-24,15-19,0,10,5,30,10,5,17,6
2021-12-15_southern_california_csun,CSUN,5-13,0-2,0-0,3-11,1-3,4-9,5-13,3-8,10-12,2-12,1-5,2-4,,,,15-49,5-18,16-25,0,5,3,18,7,1,14,13
2021-12-15_southern_california_csun,Southern California,7-18,2-8,2-4,7-11,1-2,2-7,7-15,3-6,8-12,5-11,1-4,5-6,,,,26-55,7-20,17-29,0,13,3,30,12,1,24,31
2021-12-16_uc_riverside_antelope_valley,Antelope Valley,2-19,0-8,0-2,3-14,0-4,2-2,3-15,2-8,4-8,4-16,2-8,5-6,,,,12-64,4-28,11-18,0,7,0,12,5,0,4,11
2021-12-16_uc_riverside_antelope_valley,UC Riverside,10-16,1-4,0-0,8-17,2-6,6-9,8-14,0-2,4-8,9-18,4-10,1-2,,,,35-65,7-22,11-19,0,9,0,50,20,0,24,41
2021-12-17_san_diego_st_uc_san_diego,UC San Diego,5-15,4-11,2-2,4-14,2-8,1-4,6-14,1-6,0-0,7-16,2-7,1-1,,,,22-59,9-32,4-7,0,7,7,22,4,9,2,15
2021-12-17_san_diego_st_uc_san_diego,San Diego St.,5-13,0-4,6-8,4-10,2-2,2-4,6-18,1-6,4-4,6-20,0-4,8-10,,,,21-61,3-16,20-26,0,12,7,20,8,9,10,21
2021-12-18_uc_santa_barbara_sacramento_st,Sacramento St.,4-11,2-5,2-2,7-14,1-4,2-2,6-11,1-4,5-5,4-18,1-5,2-2,,,,21-54,5-18,11-11,0,6,4,28,0,14,16,6
2021-12-18_uc_santa_barbara_sacramento_st,UC Santa Barbara,4-10,1-2,2-2,6-17,2-10,2-3,4-10,1-2,6-10,7-11,1-2,9-12,,,,21-48,5-16,19-27,0,5,4,20,8,14,21,45
2021-12-18_california_cal_poly,Cal Poly,7-19,0-2,0-0,7-17,1-3,0-0,4-10,0-2,8-12,10-20,2-5,6-6,,,,28-66,3-12,14-18,0,11,0,42,24,5,19,41
2021-12-18_california_cal_poly,California,9-16,4-5,0-0,8-13,2-4,6-8,7-19,3-5,8-9,6-15,1-4,5-10,,,,30-63,10-18,19-27,1,14,0,28,15,5,21,29
2021-12-19_uc_davis_gonzaga,Gonzaga,8-14,2-2,3-4,7-16,3-5,2-2,7-13,1-3,3-4,1-14,0-3,6-6,,,,23-57,6-13,14-16,1,13,3,30,5,2,16,25
2021-12-19_uc_davis_gonzaga,UC Davis,7-13,3-6,0-0,2-10,0-5,4-4,10-16,4-9,1-1,6-9,2-3,5-7,,,,25-48,9-23,10-12,0,6,3,22,3,2,15,8
2021-12-19_incarnate_word_uc_riverside,UC Riverside,8-13,2-4,1-2,3-13,2-5,2-2,2-11,0-4,7-8,5-15,3-9,2-2,,,,18-52,7-22,12-14,0,8,2,18,9,4,18,5
2021-12-19_incarnate_word_uc_riverside,Incarnate Word,5-14,2-5,1-2,7-11,1-2,4-6,6-10,0-0,3-4,2-8,0-2,10-16,,,,20-43,3-9,18-28,0,8,2,20,8,4,23,24
2021-12-21_unlv_hawaii,Hawaii,5-12,2-5,2-2,3-15,3-7,3-7,5-17,2-10,2-2,7-16,5-10,4-6,,,,20-60,12-32,11-17,0,13,7,12,4,7,12,23
2021-12-21_unlv_hawaii,UNLV,5-17,0-6,5-5,5-11,1-5,0-0,7-10,0-3,8-11,5-12,0-2,12-18,,,,22-50,1-16,25-34,1,6,7,36,14,7,15,23
2021-12-21_arizona_st_uc_irvine,UC Irvine,1-11,1-5,4-6,9-15,4-5,0-0,4-9,1-2,2-2,3-13,0-2,6-7,,,,17-48,6-14,12-15,0,9,0,20,13,0,9,15
2021-12-21_arizona_st_uc_irvine,Arizona St.,10-22,3-8,1-1,4-11,3-3,2-2,5-16,1-6,1-2,7-15,1-6,5-5,,,,26-64,8-23,9-10,0,22,0,30,12,0,19,17
2021-12-21_san_jose_st_uc_santa_barbara,UC Santa Barbara,6-17,1-7,5-6,7-13,4-7,2-3,10-15,3-3,0-0,9-15,1-3,1-2,,,,32-60,9-20,8-11,0,7,3,46,12,2,17,26
2021-12-21_san_jose_st_uc_santa_barbara,San Jose St.,6-16,2-6,1-1,3-12,0-4,0-2,4-16,1-2,3-4,6-17,2-6,4-5,,,,19-61,5-18,8-12,0,8,3,26,10,2,14,13
2021-12-21_cal_poly_california_baptist,California Baptist,7-16,0-7,0-0,5-21,2-11,4-4,7-14,1-5,0-3,4-16,1-7,1-2,,,,23-67,4-30,5-9,0,6,16,38,14,11,11,37
2021-12-21_cal_poly_california_baptist,Cal Poly,8-21,0-1,1-2,6-17,1-4,3-8,5-17,0-2,2-2,4-13,0-1,2-2,,,,23-68,1-8,8-14,0,11,16,48,7,11,11,14
2021-12-21_csun_antelope_valley,Antelope Valley,2-16,2-7,0-0,3-8,2-7,8-12,1-14,1-8,2-2,1-14,1-10,2-2,,,,7-52,6-32,12-16,0,6,0,2,3,0,8,6
2021-12-21_csun_antelope_valley,CSUN,8-16,4-7,3-3,6-15,1-5,5-6,12-19,1-3,2-4,8-14,0-4,6-10,,,,34-64,6-19,16-23,0,13,0,48,44,0,39,48
2021-12-21_cal_st_fullerton_loyola_marymount,Loyola Marymount,7-17,1-4,2-3,6-15,1-6,2-3,4-12,1-5,0-0,7-10,2-3,7-9,,,,24-54,5-18,11-15,0,8,4,38,12,4,18,25
2021-12-21_cal_st_fullerton_loyola_marymount,Cal St. Fullerton,5-16,1-6,0-0,5-12,0-4,3-4,8-18,0-4,0-1,4-16,2-10,1-2,,,,22-62,3-24,4-7,0,7,3,28,12,3,12,4
2021-12-23_grand_canyon_uc_irvine,UC Irvine,3-18,1-7,3-4,5-12,1-5,1-2,4-9,0-2,4-6,5-15,4-11,5-5,,,,17-54,6-25,13-17,0,4,5,20,13,8,14,24
2021-12-23_grand_canyon_uc_irvine,Grand Canyon,3-12,1-4,1-2,6-13,2-7,2-4,8-18,2-3,2-3,2-11,0-0,10-12,,,,19-54,5-14,15-21,0,15,5,26,14,8,16,8
2021-12-30_long_beach_st_cal_poly,Cal Poly,4-12,2-6,0-0,6-13,1-5,0-0,4-14,2-5,3-4,7-11,2-3,2-5,,,,21-50,7-19,5-9,0,3,1,26,6,2,10,10
2021-12-30_long_beach_st_cal_poly,Long Beach St.,5-15,3-9,2-2,8-13,3-6,2-3,7-14,1-5,3-5,6-12,1-4,9-13,,,,26-54,8-24,16-23,0,9,1,26,4,2,20,18
2022-01-01_long_beach_st_csu_bakersfield,CSU Bakersfield,2-12,1-6,4-4,6-14,1-3,1-1,4-11,0-2,1-4,3-9,0-2,4-4,,,,15-46,2-13,10-13,0,8,1,22,0,0,14,20
2022-01-01_long_beach_st_csu_bakersfield,Long Beach St.,6-15,0-6,2-3,5-10,1-2,1-2,5-18,1-9,1-2,9-13,2-4,1-2,,,,25-56,4-21,5-9,0,8,1,38,12,0,27,8
2022-01-06_uc_irvine_uc_davis,UC Davis,4-9,1-4,2-2,5-14,2-7,2-3,5-15,2-7,1-2,7-11,3-5,4-7,,,,21-49,8-23,9-14,0,7,3,26,10,1,0,14
2022-01-06_uc_irvine_uc_davis,UC Irvine,4-15,2-8,4-4,11-23,5-9,0-1,5-17,3-6,1-1,7-13,1-3,6-7,,,,27-68,11-26,11-13,0,17,3,26,6,1,16,17
2022-01-06_uc_san_diego_uc_riverside,UC Riverside,3-13,0-2,4-6,6-16,0-0,2-2,6-18,1-4,2-4,6-15,1-1,5-6,,,,21-62,2-7,13-18,0,5,7,20,8,9,22,20
2022-01-06_uc_san_diego_uc_riverside,UC San Diego,6-14,3-7,0-0,6-13,2-4,2-2,3-15,1-4,2-2,4-11,1-4,11-14,,,,19-53,7-19,15-18,0,6,7,24,18,9,9,13
2022-01-06_cal_poly_uc_santa_barbara,UC Santa Barbara,3-18,2-8,5-5,6-16,2-7,1-3,8-16,1-5,0-2,7-13,2-4,2-5,,,,24-63,7-24,8-15,0,18,1,24,7,0,14,25
2022-01-06_cal_poly_uc_santa_barbara,Cal Poly,3-14,0-1,1-4,3-14,0-3,5-6,8-16,0-1,2-3,3-13,0-5,0-4,,,,17-57,0-10,8-17,0,8,1,30,9,0,6,8
2022-01-08_uc_san_diego_uc_davis,UC Davis,3-15,1-8,2-3,6-14,3-8,2-2,5-16,3-8,1-2,5-13,0-4,6-8,,,,19-58,7-28,11-15,0,4,1,22,11,0,10,11
2022-01-08_uc_san_diego_uc_davis,UC San Diego,7-16,3-8,2-2,6-17,3-9,0-0,4-13,2-5,0-0,5-12,1-4,4-6,,,,22-58,9-26,6-8,0,5,1,16,6,0,5,16
2022-01-08_hawaii_cal_st_fullerton,Cal St. Fullerton,8-17,1-4,0-0,3-16,2-7,0-0,5-13,0-1,0-0,7-14,2-3,1-2,,,,23-60,5-15,1-2,0,9,2,26,4,4,16,16
2022-01-08_hawaii_cal_st_fullerton,Hawaii,1-12,0-4,5-8,5-10,0-3,3-6,5-14,1-6,3-4,8-12,3-5,1-3,,,,19-48,4-18,12-21,0,14,2,20,1,4,9,14
2022-01-08_uc_irvine_uc_riverside,UC Riverside,5-7,0-0,3-3,6-16,0-4,0-0,7-11,2-3,2-2,3-9,0-1,4-4,,,,21-43,2-8,9-9,0,4,7,24,2,10,10,24
2022-01-08_uc_irvine_uc_riverside,UC Irvine,7-18,4-10,0-0,5-16,2-3,0-0,4-14,2-9,4-6,3-9,1-4,8-10,,,,19-57,9-26,12-16,0,11,7,16,2,10,25,28
2022-01-08_cal_poly_csun,CSUN,4-14,0-4,2-2,6-15,0-4,1-2,6-16,1-5,2-2,3-16,0-5,10-15,,,,19-61,1-18,15-21,0,12,10,32,15,5,26,15
2022-01-08_cal_poly_csun,Cal Poly,4-14,1-5,1-2,5-13,2-3,0-0,5-15,2-4,2-2,1-12,1-6,6-10,,,,15-54,6-18,9-14,0,6,10,12,8,5,8,6
2022-01-11_uc_san_diego_uc_irvine,UC Irvine,5-16,2-8,2-2,2-20,1-7,1-1,5-14,3-8,3-4,10-16,3-5,0-0,,,,22-66,9-28,6-7,0,14,3,18,2,5,17,14
2022-01-11_uc_san_diego_uc_irvine,UC San Diego,3-12,1-6,0-0,6-12,1-4,3-6,4-13,1-4,2-2,2-9,1-2,5-6,,,,15-46,4-16,10-14,0,5,3,20,7,5,5,5
2022-01-13_uc_san_diego_hawaii,Hawaii,4-18,2-9,1-4,8-14,1-5,0-0,6-15,2-6,1-1,6-16,2-8,1-2,,,,24-63,7-28,3-7,0,7,0,26,6,0,11,27
2022-01-13_uc_san_diego_hawaii,UC San Diego,7-21,2-7,0-0,7-16,3-9,2-2,9-18,6-11,2-2,7-16,5-10,2-2,,,,30-71,16-37,6-6,0,17,0,20,9,0,17,16
2022-01-13_uc_santa_barbara_long_beach_st,Long Beach St.,7-15,2-4,2-2,6-14,0-4,3-6,6-17,0-4,1-2,7-11,2-3,6-6,,,,26-57,4-15,12-16,0,7,7,36,12,7,23,22
2022-01-13_uc_santa_barbara_long_beach_st,UC Santa Barbara,7-13,3-4,3-4,3-11,2-7,3-4,4-12,4-7,1-2,4-13,1-7,1-1,,,,18-49,10-25,8-11,0,9,7,12,0,7,10,12
