game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,ot2_fg,ot2_3p,ot2_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2024-10-27_hawaii_hilo_hawaii,Hawaii,3-13,2-6,0-0,8-14,1-5,4-5,5-15,1-7,3-4,9-16,1-4,7-8,,,,,,,25-58,5-22,14-17,1,12,1,32,9,1,21,31
2024-10-27_hawaii_hilo_hawaii,Hawaii Hilo,2-13,0-6,3-4,1-11,0-4,0-2,7-11,2-3,7-8,6-15,4-9,2-2,,,,,,,16-50,6-22,12-16,0,6,1,14,3,1,4,11
2024-10-30_cal_poly_sonoma_st,Sonoma St.,6-13,0-0,0-0,7-14,0-5,2-8,2-14,1-7,1-2,1-10,1-2,9-14,,,,,,,16-51,2-14,12-24,0,8,5,28,5,9,18,12
2024-10-30_cal_poly_sonoma_st,Cal Poly,5-13,1-4,0-2,6-12,2-3,2-3,6-14,2-4,1-2,6-11,1-2,2-4,,,,,,,23-50,6-13,5-11,0,3,5,30,0,9,18,14
2024-11-02_hawaii_chaminade,Chaminade,2-13,0-4,0-1,3-7,1-4,2-6,1-9,0-4,6-8,4-12,1-6,1-2,,,,,,,10-41,2-18,9-17,0,4,1,14,5,1,4,19
2024-11-02_hawaii_chaminade,Hawaii,7-17,2-9,4-4,5-15,0-6,5-6,7-15,0-4,4-5,9-16,2-6,0-0,,,,,,,28-63,4-25,13-15,0,12,1,46,11,1,29,53
2024-11-04_uc_davis_simpson_ca,Simpson (CA),2-16,0-5,0-2,3-13,0-2,3-4,3-14,0-2,3-5,4-10,1-1,5-6,,,,,,,12-53,1-10,11-17,0,7,0,22,1,0,2,9
2024-11-04_uc_davis_simpson_ca,UC Davis,8-20,5-10,5-8,10-19,3-7,0-0,7-17,3-6,1-2,9-16,4-11,4-6,,,,,,,34-72,15-34,10-16,0,10,0,36,31,0,33,42
2024-11-04_uc_irvine_new_mexico_st,New Mexico St.,7-15,0-2,0-0,5-12,1-5,5-6,3-11,2-3,4-4,5-11,1-3,4-4,,,,,,,20-49,4-13,13-14,0,6,3,26,6,3,13,5
2024-11-04_uc_irvine_new_mexico_st,UC Irvine,6-16,1-4,2-4,2-9,0-1,0-0,5-13,4-4,2-4,3-13,0-3,8-10,,,,,,,16-51,5-12,12-18,0,10,3,18,5,3,12,23
2024-11-04_uc_san_diego_occidental,Occidental,6-13,1-3,1-2,5-14,2-4,0-0,5-12,1-4,7-8,2-14,1-3,2-2,,,,,,,18-53,5-14,10-12,0,4,3,20,7,4,7,5
2024-11-04_uc_san_diego_occidental,UC San Diego,7-22,2-6,0-0,13-20,4-10,5-5,7-15,1-5,2-4,8-19,1-7,1-2,,,,,,,35-76,8-28,8-11,0,11,3,54,27,4,31,34
2024-11-04_csun_la_sierra,La Sierra,10-17,2-4,3-4,6-15,2-7,0-0,2-15,1-6,0-0,5-19,0-7,2-2,,,,,,,23-66,5-24,5-6,0,4,4,30,8,3,14,27
2024-11-04_csun_la_sierra,CSUN,5-24,3-10,2-2,5-18,0-8,3-3,7-17,4-8,3-4,7-15,3-9,4-5,,,,,,,24-74,10-35,12-14,0,9,4,28,25,3,28,26
2024-11-04_pepperdine_cal_st_fullerton,Cal St. Fullerton,4-15,0-4,2-2,8-20,1-5,0-1,6-14,2-3,5-12,5-14,0-0,1-3,,,,,,,23-63,3-12,8-18,0,13,7,30,6,5,8,15
2024-11-04_pepperdine_cal_st_fullerton,Pepperdine,4-11,0-2,0-0,3-10,1-5,5-6,7-13,2-3,4-5,8-13,1-2,2-3,,,,,,,22-47,4-12,11-14,0,7,7,34,8,5,15,28
2024-11-04_grand_canyon_csu_bakersfield,CSU Bakersfield,5-13,0-5,0-0,4-11,0-4,0-0,5-14,0-3,7-10,7-16,0-5,3-8,,,,,,,21-54,0-17,10-18,0,9,0,42,6,4,10,24
2024-11-04_grand_canyon_csu_bakersfield,Grand Canyon,6-15,3-6,3-4,9-17,6-11,3-6,6-14,1-2,7-11,9-17,4-7,6-6,,,,,,,30-63,14-26,19-27,0,10,0,26,10,4,25,49
2024-11-04_santa_clara_uc_riverside,UC Riverside,5-18,0-3,1-1,5-15,3-6,1-2,6-11,0-3,2-2,8-11,2-3,3-4,,,,,,,24-55,5-15,7-9,0,10,2,32,7,5,27,27
2024-11-04_santa_clara_uc_riverside,Santa Clara,7-12,3-5,2-2,5-13,0-4,5-6,8-13,1-2,3-4,7-12,3-5,2-2,,,,,,,27-50,7-16,12-14,0,9,2,38,2,5,16,13
2024-11-06_uc_santa_barbara_claremont_m_s,Claremont-M-S,4-12,4-9,0-0,1-14,0-2,0-0,1-13,0-4,0-0,3-11,0-5,4-8,,,,,,,9-50,4-20,4-8,0,0,1,2,0,1,7,4
2024-11-06_uc_santa_barbara_claremont_m_s,UC Santa Barbara,7-12,1-3,2-2,8-18,3-9,1-3,6-15,2-5,0-0,6-15,1-7,6-6,,,,,,,27-60,7-24,9-11,0,2,1,32,2,1,22,35
2024-11-06_cal_poly_uc_merced,UC Merced,4-18,2-6,1-1,6-16,0-5,1-2,2-14,0-7,1-2,2-8,1-2,6-7,,,,,,,14-56,3-20,9-12,0,5,0,12,6,0,3,9
2024-11-06_cal_poly_uc_merced,Cal Poly,12-22,2-5,0-0,8-16,2-8,0-0,4-15,1-4,2-2,7-18,1-7,2-4,,,,,,,31-71,6-24,4-6,0,18,0,44,13,0,31,27
2024-11-06_long_beach_st_cal_state_la,Cal State LA,10-25,2-8,2-2,4-19,2-6,2-2,3-22,0-10,2-2,9-19,1-2,4-6,,,,,,,26-85,5-26,10-12,0,11,11,28,4,10,14,36
2024-11-06_long_beach_st_cal_state_la,Long Beach St.,7-22,2-7,6-8,7-24,1-7,2-2,6-17,0-3,9-9,4-9,0-1,9-15,,,,,,,24-72,3-18,26-34,1,21,11,36,2,10,13,19
2024-11-07_portland_hawaii,Hawaii,4-9,2-4,0-0,5-11,1-3,9-9,5-12,1-3,2-2,4-9,0-2,14-14,,,,,,,18-41,4-12,25-25,0,6,0,26,9,1,22,40
2024-11-07_portland_hawaii,Portland,6-17,5-9,1-2,8-12,2-5,4-6,7-14,1-4,8-8,4-7,2-3,3-4,,,,,,,25-50,10-21,16-20,0,11,0,26,12,1,27,28
2024-11-07_uc_irvine_pepperdine,Pepperdine,6-16,2-8,1-1,1-7,1-5,12-14,3-10,1-4,1-2,7-15,0-7,4-6,,,,,,,17-48,4-24,18-23,0,7,8,24,5,7,8,18
2024-11-07_uc_irvine_pepperdine,UC Irvine,7-18,2-4,6-7,3-8,0-3,0-2,9-16,4-8,2-2,1-10,0-3,11-12,,,,,,,20-52,6-18,19-23,0,11,8,20,6,7,19,28
2024-11-07_sacramento_st_uc_san_diego,UC San Diego,8-18,1-2,0-0,2-8,0-2,6-9,5-11,0-3,9-11,4-11,1-3,5-8,,,,,,,19-48,2-10,20-28,0,3,3,26,10,5,17,16
2024-11-07_sacramento_st_uc_san_diego,Sacramento St.,6-14,3-7,1-2,7-13,3-6,4-5,2-10,0-5,10-14,4-11,2-7,10-14,,,,,,,19-48,8-25,25-35,0,14,3,18,11,5,22,30
2024-11-08_uc_davis_san_diego_st,San Diego St.,6-12,0-1,4-6,7-16,1-3,2-3,5-12,2-4,5-7,7-14,0-2,3-3,1-4,0-0,14-16,,,,26-58,3-10,28-35,0,11,5,34,4,9,17,34
2024-11-08_uc_davis_san_diego_st,UC Davis,4-8,1-2,5-10,5-12,2-7,2-4,6-12,0-4,3-5,8-16,2-8,6-10,4-9,1-4,1-2,,,,27-57,6-25,17-31,0,10,5,40,8,9,11,10
2024-11-08_utah_st_csun,CSUN,4-16,1-9,3-4,4-14,0-4,7-10,6-12,3-6,3-4,7-15,1-4,9-12,,,,,,,21-57,5-23,22-30,0,5,6,32,13,9,15,37
2024-11-08_utah_st_csun,Utah St.,4-21,4-14,4-6,4-19,2-14,0-2,5-20,3-12,6-8,8-20,2-7,2-3,,,,,,,21-80,11-47,12-19,0,9,6,20,10,9,17,33
2024-11-08_fordham_cal_st_fullerton,Cal St. Fullerton,3-11,0-0,1-2,5-16,3-5,2-2,6-13,0-1,3-5,4-18,1-6,5-7,,,,,,,18-58,4-12,11-16,0,9,3,12,15,0,12,13
2024-11-08_fordham_cal_st_fullerton,Fordham,6-16,1-3,1-3,7-19,2-8,0-4,9-15,0-3,1-1,3-12,0-1,11-16,,,,,,,25-62,3-15,13-24,0,9,3,42,21,0,19,25
2024-11-08_csu_bakersfield_colgate,Colgate,8-14,5-6,1-2,2-17,0-7,2-2,10-18,3-5,3-3,6-17,2-6,3-4,,,,,,,26-66,10-24,9-11,0,8,2,24,5,1,25,20
2024-11-08_csu_bakersfield_colgate,CSU Bakersfield,6-14,1-3,0-0,2-11,0-2,1-2,4-8,1-4,4-6,4-16,2-7,1-4,,,,,,,16-49,4-16,6-12,0,6,2,22,2,1,8,14
2024-11-08_uc_riverside_whittier,Whittier,1-9,1-5,5-6,5-15,1-6,1-2,4-11,2-3,0-0,4-12,2-5,5-5,,,,,,,14-47,6-19,11-13,0,5,0,8,3,0,16,11
2024-11-08_uc_riverside_whittier,UC Riverside,7-20,1-7,2-2,7-15,4-11,2-2,9-15,3-6,4-6,9-19,4-9,0-0,,,,,,,32-69,12-33,8-10,0,14,0,24,4,0,23,35
2024-11-09_portland_st_hawaii,Hawaii,9-12,1-3,0-0,5-14,3-8,1-4,8-16,4-8,4-4,5-14,2-7,3-6,,,,,,,27-56,10-26,8-14,0,12,2,34,13,4,12,42
2024-11-09_portland_st_hawaii,Portland St.,7-14,4-6,2-2,2-10,0-5,2-4,1-10,0-4,7-10,5-18,3-10,2-3,,,,,,,15-52,7-25,13-19,0,5,2,12,2,4,15,21
2024-11-09_san_francisco_uc_santa_barbara,UC Santa Barbara,4-14,1-2,3-4,1-14,0-10,2-2,5-13,2-6,5-6,1-12,0-4,2-2,,,,,,,11-53,3-22,12-14,0,1,2,14,2,2,6,3
2024-11-09_san_francisco_uc_santa_barbara,San Francisco,3-12,3-7,4-4,4-14,0-5,1-2,5-12,1-6,8-12,7-16,2-6,2-4,,,,,,,19-54,6-24,15-22,0,14,2,20,8,2,23,23
2024-11-09_southern_california_cal_poly,Cal Poly,3-11,0-5,0-0,4-15,1-2,2-2,5-13,0-2,0-0,4-10,0-1,0-2,,,,,,,16-49,1-10,2-4,0,4,0,22,2,0,4,6
2024-11-09_southern_california_cal_poly,Southern California,14-22,2-6,10-13,6-21,1-8,4-4,7-21,1-10,1-1,7-12,2-4,1-2,,,,,,,34-76,6-28,16-20,0,13,0,54,23,0,35,35
2024-11-09_long_beach_st_william_mary,William & Mary,9-20,2-7,1-2,5-19,1-6,5-5,6-23,2-9,1-2,5-15,2-8,1-2,,,,,,,25-77,7-30,8-11,0,21,6,20,0,10,11,23
2024-11-09_long_beach_st_william_mary,Long Beach St.,5-19,0-3,3-3,7-15,3-5,4-7,5-11,1-4,3-4,9-20,1-4,0-0,,,,,,,26-65,5-16,10-14,0,15,6,40,21,10,16,26
2024-11-10_uc_san_diego_arizona,Arizona,7-19,1-3,6-8,4-13,1-5,1-1,8-13,3-7,4-6,5-12,0-3,1-2,,,,,,,24-57,5-18,12-17,1,9,2,34,14,4,24,23
2024-11-10_uc_san_diego_arizona,UC San Diego,4-12,1-4,3-8,3-10,1-6,1-2,5-13,1-2,0-1,7-16,2-6,7-9,,,,,,,19-51,5-18,11-20,0,7,2,24,15,4,21,29
2024-11-10_liu_cal_st_fullerton,Cal St. Fullerton,6-13,2-5,0-0,4-10,1-2,4-8,4-15,1-2,3-4,4-14,2-7,3-4,,,,,,,18-52,6-16,10-16,0,17,4,18,0,8,15,17
2024-11-10_liu_cal_st_fullerton,LIU,6-14,0-5,1-2,5-14,1-3,0-1,4-12,1-5,7-10,9-14,1-4,4-5,,,,,,,24-54,3-17,12-18,0,23,4,40,4,8,15,5
2024-11-11_uc_irvine_william_mary,William & Mary,4-14,0-1,0-0,7-15,4-5,0-1,4-13,1-2,4-6,6-18,2-6,2-2,,,,,,,21-60,7-14,6-9,0,12,2,24,2,1,19,13
2024-11-11_uc_irvine_william_mary,UC Irvine,6-13,3-6,2-4,7-14,3-6,0-0,4-14,1-3,5-7,7-13,4-6,6-6,,,,,,,24-54,11-21,13-17,0,2,2,18,6,1,14,7
2024-11-11_fresno_st_uc_riverside,UC Riverside,3-14,2-6,1-4,5-14,1-1,0-0,5-12,1-2,7-9,5-15,2-8,3-8,,,,,,,18-55,6-17,11-21,0,9,1,20,2,3,10,24
2024-11-11_fresno_st_uc_riverside,Fresno St.,4-12,2-6,2-4,3-12,1-3,4-4,7-12,2-6,7-7,6-13,1-3,4-9,,,,,,,20-49,6-18,17-24,0,12,1,28,12,3,10,6
2024-11-12_montana_st_cal_poly,Cal Poly,5-9,1-3,0-0,2-12,0-3,5-8,5-12,4-6,3-4,5-11,2-4,8-9,,,,,,,17-44,7-16,16-21,0,16,1,20,5,0,8,14
2024-11-12_montana_st_cal_poly,Montana St.,6-14,2-5,3-5,9-21,4-12,0-1,7-15,1-7,1-2,7-15,1-8,5-7,,,,,,,29-65,8-32,9-15,0,19,1,32,17,0,25,18
2024-11-12_southern_california_csun,CSUN,3-8,0-4,0-0,3-13,1-6,0-0,1-11,0-3,5-6,5-14,4-6,5-6,,,,,,,12-46,5-19,10-12,0,0,0,14,7,0,14,29
2024-11-12_southern_california_csun,Southern California,12-25,5-14,1-2,13-20,3-8,1-2,12-19,5-7,8-10,11-15,4-7,1-2,,,,,,,48-79,17-36,11-16,0,20,0,52,27,0,63,56
2024-11-13_stanford_uc_davis,UC Davis,5-16,1-7,0-1,3-10,2-4,2-4,8-11,2-3,8-9,4-12,0-3,1-2,,,,,,,20-49,5-17,11-16,0,0,3,28,3,2,15,7
2024-11-13_stanford_uc_davis,Stanford,7-15,1-3,2-2,4-15,1-7,3-4,9-17,2-5,0-0,6-12,1-5,7-8,,,,,,,26-59,5-20,12-14,0,13,3,28,0,2,9,18
2024-11-14_uc_san_diego_saint_marys_ca,Saint Mary's (CA),3-12,0-5,2-3,4-9,0-1,3-4,8-16,1-6,4-6,4-12,2-6,4-6,5-8,1-3,0-1,3-7,0-1,3-3,27-64,4-22,16-23,0,9,10,38,5,12,25,33
2024-11-14_uc_san_diego_saint_marys_ca,UC San Diego,2-9,0-4,5-8,5-11,3-5,3-3,6-10,2-3,4-7,4-13,0-5,3-6,2-4,2-2,5-9,0-7,0-2,0-0,19-54,7-21,20-33,0,4,10,24,6,12,12,16
2024-11-14_uc_santa_barbara_nevada,Nevada,2-13,0-4,4-6,8-17,3-6,5-7,9-19,2-4,1-2,3-12,2-2,5-6,4-6,2-2,4-6,,,,26-67,9-18,19-27,1,14,5,24,8,7,18,18
2024-11-14_uc_santa_barbara_nevada,UC Santa Barbara,5-13,3-7,7-8,4-15,1-8,2-2,6-14,1-7,5-6,5-11,2-5,5-6,3-7,1-3,0-0,,,,23-60,8-30,19-22,0,8,5,24,13,7,10,15
2024-11-14_montana_cal_poly,Cal Poly,8-15,6-7,0-0,7-20,1-4,2-4,5-14,1-4,4-4,5-11,1-4,0-0,,,,,,,25-60,9-19,6-8,0,3,0,30,2,0,9,14
2024-11-14_montana_cal_poly,Montana,3-9,0-3,3-4,5-12,1-8,5-7,4-14,1-6,1-2,6-15,3-8,5-6,,,,,,,18-50,5-25,14-19,0,5,0,26,0,0,11,25
2024-11-14_cal_st_fullerton_sacramento_st,Sacramento St.,5-13,1-5,6-7,5-16,1-2,2-4,9-14,3-5,2-2,5-10,1-2,3-3,,,,,,,24-53,6-14,13-16,0,7,2,30,9,3,12,24
2024-11-14_cal_st_fullerton_sacramento_st,Cal St. Fullerton,4-10,1-2,4-6,3-10,0-2,3-4,4-11,0-1,6-6,1-12,1-4,1-2,,,,,,,12-43,2-9,14-18,0,2,2,12,2,3,2,5
2024-11-14_utah_st_csu_bakersfield,CSU Bakersfield,6-15,1-6,0-1,4-20,1-9,1-2,7-21,1-10,0-0,5-16,1-5,2-3,,,,,,,22-72,4-30,3-6,0,5,0,34,10,0,12,25
2024-11-14_utah_st_csu_bakersfield,Utah St.,9-20,1-4,2-2,9-18,2-7,1-1,1-13,0-5,5-6,4-11,1-4,9-12,,,,,,,23-62,4-20,17-21,0,17,0,38,10,0,22,12
2024-11-14_boise_st_uc_riverside,UC Riverside,4-13,1-2,2-2,5-16,4-8,2-4,5-16,1-4,4-7,4-12,1-4,6-9,,,,,,,18-57,7-18,14-22,0,7,1,16,3,6,13,27
2024-11-14_boise_st_uc_riverside,Boise St.,5-18,2-10,2-4,9-15,2-4,1-1,7-14,3-5,5-6,6-17,1-8,2-3,,,,,,,27-64,8-27,10-14,0,10,1,24,14,6,20,21
2024-11-15_pacific_long_beach_st,Long Beach St.,10-17,5-7,2-4,2-16,0-5,3-6,1-11,0-1,8-9,7-17,2-3,5-6,,,,,,,20-61,7-16,18-25,0,13,2,24,10,7,4,23
2024-11-15_pacific_long_beach_st,Pacific,10-18,2-4,2-2,7-14,1-3,1-4,7-16,1-4,4-6,9-19,3-9,1-2,,,,,,,33-67,7-20,8-14,0,11,2,38,14,7,20,34
2024-11-16_uc_irvine_saint_marys_ca,Saint Mary's (CA),8-11,3-4,1-2,4-12,2-7,0-0,6-16,1-8,2-2,6-10,1-3,3-4,,,,,,,24-49,7-22,6-8,0,7,6,28,4,6,10,8
2024-11-16_uc_irvine_saint_marys_ca,UC Irvine,6-20,3-8,0-0,4-16,2-9,1-2,5-14,2-5,2-4,6-11,3-5,9-11,,,,,,,21-61,10-27,12-17,0,11,6,22,0,6,3,15
2024-11-16_utah_valley_csu_bakersfield,CSU Bakersfield,3-14,0-2,2-4,4-15,2-6,2-4,3-13,1-6,0-0,8-20,4-9,1-8,,,,,,,18-62,7-23,5-16,0,17,3,20,4,0,11,24
2024-11-16_utah_valley_csu_bakersfield,Utah Valley,2-9,1-4,5-8,9-14,2-4,2-3,9-15,5-9,2-4,5-15,2-9,3-4,,,,,,,25-53,10-26,12-19,1,10,3,28,1,0,21,28
2024-11-17_montana_st_uc_davis,UC Davis,4-14,1-5,0-2,9-17,1-5,3-3,3-13,3-7,2-4,6-11,2-5,3-5,,,,,,,22-55,7-22,8-14,0,1,1,30,9,1,12,27
2024-11-17_montana_st_uc_davis,Montana St.,7-21,1-7,2-2,9-16,3-4,4-5,7-18,3-8,3-4,6-15,1-6,2-2,,,,,,,29-70,8-25,11-13,0,17,1,32,13,1,33,19
2024-11-17_uc_san_diego_fresno_st,Fresno St.,7-12,4-7,0-0,4-11,4-10,3-4,5-12,3-8,1-2,7-14,1-5,3-4,,,,,,,23-49,12-30,7-10,0,10,2,8,7,3,19,2
2024-11-17_uc_san_diego_fresno_st,UC San Diego,2-15,0-4,2-2,4-13,1-4,8-10,3-10,1-4,8-8,6-15,1-5,2-3,,,,,,,15-53,3-17,20-23,0,6,2,20,4,3,20,7
2024-11-17_uc_santa_barbara_san_jose_st,San Jose St.,7-13,1-5,4-5,5-14,1-3,3-8,6-11,1-2,4-4,7-12,4-7,8-12,,,,,,,25-50,7-17,19-29,0,8,3,32,11,7,18,33
2024-11-17_uc_santa_barbara_san_jose_st,UC Santa Barbara,9-15,5-7,3-3,3-10,2-6,6-6,6-11,1-4,8-8,4-10,0-2,17-23,,,,,,,22-46,8-19,34-40,0,9,3,22,13,7,16,19
2024-11-17_sacramento_st_long_beach_st,Long Beach St.,3-20,1-2,5-8,6-16,1-4,6-8,7-17,1-7,3-4,7-14,1-2,5-6,,,,,,,23-67,4-15,19-26,0,14,4,28,13,6,20,24
2024-11-17_sacramento_st_long_beach_st,Sacramento St.,4-15,0-4,7-8,7-15,1-4,2-2,7-15,5-8,2-2,6-14,1-4,2-4,,,,,,,24-59,7-20,13-16,0,15,4,30,7,6,11,31
2024-11-18_pepperdine_uc_riverside,UC Riverside,4-15,1-3,0-0,6-16,2-6,1-2,6-12,0-3,0-0,3-18,1-4,4-4,,,,,,,19-61,4-16,5-6,0,8,8,20,5,8,20,19
2024-11-18_pepperdine_uc_riverside,Pepperdine,4-13,1-5,1-1,2-10,0-4,5-10,8-15,0-3,1-1,5-9,0-0,1-1,,,,,,,19-47,1-12,8-13,0,3,8,38,17,8,16,29
2024-11-19_cal_poly_life_pacific,LIFE Pacific,0-9,0-4,1-2,3-12,1-5,2-2,2-6,2-5,0-0,6-12,4-9,4-4,,,,,,,11-39,7-23,7-8,0,3,0,6,2,0,6,21
2024-11-19_cal_poly_life_pacific,Cal Poly,9-20,2-8,2-2,6-10,1-2,2-2,11-20,3-6,2-4,5-12,0-3,8-10,,,,,,,31-62,6-19,14-18,0,8,0,50,31,0,44,36
2024-11-20_uc_davis_sacramento_st,Sacramento St.,5-11,0-1,6-8,7-17,1-2,0-0,2-15,0-4,3-8,3-17,0-3,1-1,,,,,,,17-60,1-10,10-17,0,4,0,26,5,0,16,8
2024-11-20_uc_davis_sacramento_st,UC Davis,8-16,3-6,7-8,5-12,3-7,3-4,6-14,1-4,4-5,3-7,2-4,9-9,,,,,,,22-49,9-21,23-26,0,8,0,26,9,0,28,19
2024-11-20_drexel_uc_irvine,UC Irvine,7-13,1-2,1-1,4-12,0-3,2-2,5-16,0-3,4-4,4-9,3-3,6-8,,,,,,,20-50,4-11,13-15,0,2,1,24,6,3,17,16
2024-11-20_drexel_uc_irvine,Drexel,5-11,1-6,3-4,2-11,0-5,4-6,3-14,1-4,6-8,4-17,0-6,4-6,,,,,,,14-53,2-21,17-24,0,6,1,22,11,3,15,11
2024-11-20_uc_riverside_idaho,Idaho,7-17,0-2,4-6,4-13,1-6,2-2,6-15,1-5,0-0,5-11,1-5,3-4,,,,,,,22-56,3-18,9-12,0,12,1,28,2,2,12,8
2024-11-20_uc_riverside_idaho,UC Riverside,3-15,1-5,0-0,5-14,1-6,1-2,2-14,0-4,2-4,7-14,2-4,1-2,,,,,,,17-57,4-19,4-8,1,7,1,16,0,2,10,20
2024-11-21_penn_uc_irvine,UC Irvine,6-16,3-5,1-4,6-17,1-4,3-4,7-17,0-5,6-7,3-10,2-3,3-4,,,,,,,22-60,6-17,13-19,0,14,10,36,3,21,10,32
2024-11-21_penn_uc_irvine,Penn,7-19,3-9,0-0,6-16,2-9,4-6,5-14,3-8,4-6,4-14,3-7,0-0,,,,,,,22-63,11-33,8-12,0,4,10,22,11,21,6,15
2024-11-21_uc_santa_barbara_cal_lutheran,Cal Lutheran,5-14,1-5,2-3,3-11,2-5,4-4,4-11,0-5,8-11,5-13,2-6,7-9,,,,,,,17-49,5-21,21-27,0,2,0,22,12,0,7,19
2024-11-21_uc_santa_barbara_cal_lutheran,UC Santa Barbara,8-17,3-11,7-8,10-19,8-15,0-0,7-15,2-4,7-8,7-15,2-6,3-4,,,,,,,32-66,15-36,17-20,0,18,0,22,6,0,24,41
2024-11-21_washington_cal_st_fullerton,Cal St. Fullerton,5-13,1-1,4-4,10-15,2-2,0-0,6-18,1-5,1-2,3-12,0-1,1-2,,,,,,,24-58,4-9,6-8,0,13,12,24,4,13,6,14
2024-11-21_washington_cal_st_fullerton,Washington,7-15,3-4,0-0,6-14,1-4,4-4,9-15,2-4,1-5,2-15,0-9,3-4,,,,,,,24-59,6-21,8-13,0,16,12,32,8,13,8,18
2024-11-22_hawaii_ulm,ULM,5-12,0-3,1-1,4-13,1-6,5-7,4-12,2-7,15-16,5-15,3-7,1-2,,,,,,,18-52,6-23,22-26,0,4,3,16,9,0,20,6
2024-11-22_hawaii_ulm,Hawaii,7-16,2-8,0-1,8-14,3-5,0-1,6-12,1-2,4-6,6-12,1-4,4-10,,,,,,,27-54,7-19,8-18,0,4,3,38,11,0,9,10
2024-11-22_air_force_uc_san_diego,UC San Diego,8-11,1-3,2-3,7-14,1-6,1-2,4-9,2-3,5-7,3-9,0-2,4-4,1-7,0-3,2-2,,,,23-50,4-17,14-18,0,4,7,34,7,4,11,14
2024-11-22_air_force_uc_san_diego,Air Force,8-13,3-6,0-0,8-20,2-7,1-3,5-12,1-4,10-12,0-17,0-9,1-2,2-6,0-2,3-4,,,,23-68,6-28,15-21,0,6,7,30,22,4,28,13
2024-11-22_toledo_long_beach_st,Long Beach St.,6-11,1-2,2-6,4-12,1-3,5-7,8-18,1-4,2-4,7-18,2-4,8-10,,,,,,,25-59,5-13,17-27,1,14,0,38,29,1,14,22
2024-11-22_toledo_long_beach_st,Toledo,7-14,2-5,0-0,6-16,2-7,4-5,11-14,3-6,1-1,4-9,3-3,8-12,,,,,,,28-53,10-21,13-18,0,4,0,32,13,1,19,27
2024-11-22_fresno_st_csun,CSUN,4-12,1-4,1-2,5-13,0-3,2-4,5-15,1-4,9-10,10-18,6-11,5-7,,,,,,,24-58,8-22,17-23,0,15,0,28,4,2,8,27
2024-11-22_fresno_st_csun,Fresno St.,8-18,6-12,3-4,6-16,3-9,3-4,7-9,2-4,9-12,6-16,3-7,7-9,,,,,,,27-59,14-32,22-29,0,17,0,20,11,2,23,29
2024-11-22_csu_bakersfield_san_diego_st,San Diego St.,7-13,3-5,3-6,14-22,4-7,0-1,4-17,1-9,4-6,9-16,4-8,1-1,,,,,,,34-68,12-29,8-14,0,21,0,34,13,1,24,38
2024-11-22_csu_bakersfield_san_diego_st,CSU Bakersfield,3-11,0-4,0-0,7-15,3-9,0-0,4-18,0-5,0-0,5-15,3-8,2-3,,,,,,,19-59,6-26,2-3,0,7,0,26,2,1,4,25
2024-11-23_cal_poly_idaho,Idaho,8-15,3-5,0-0,7-12,2-3,3-6,8-16,1-4,1-2,7-14,2-3,2-2,,,,,,,30-57,8-15,6-10,0,15,0,34,5,0,14,20
2024-11-23_cal_poly_idaho,Cal Poly,4-17,1-7,0-0,5-15,2-6,5-6,3-13,0-2,3-4,7-12,1-2,4-7,,,,,,,19-57,4-17,12-17,0,10,0,26,5,0,10,11
2024-11-24_santa_clara_uc_davis,UC Davis,5-13,2-8,0-0,2-11,1-6,2-4,8-20,3-7,4-4,7-16,2-6,3-6,3-7,1-1,6-6,,,,25-67,9-28,15-20,0,10,9,30,14,10,9,15
2024-11-24_santa_clara_uc_davis,Santa Clara,6-16,1-4,0-0,6-14,1-5,1-1,6-13,2-7,3-5,6-12,2-4,3-4,3-11,1-2,2-2,,,,27-66,7-22,9-12,0,11,9,36,0,10,4,17
2024-11-24_hawaii_eastern_wash,Eastern Wash.,3-16,2-9,2-2,5-15,3-3,3-4,8-15,2-4,0-0,5-12,0-4,1-2,,,,,,,21-58,7-20,6-8,0,5,0,24,0,2,14,16
2024-11-24_hawaii_eastern_wash,Hawaii,5-16,1-6,4-4,9-15,2-5,3-4,7-17,2-7,1-2,5-13,1-4,1-2,,,,,,,26-61,6-22,9-12,0,7,0,36,4,2,11,20
2024-11-24_denver_uc_san_diego,UC San Diego,5-18,1-7,1-3,3-11,0-4,0-0,8-14,2-4,2-3,5-11,0-2,3-3,1-3,0-1,6-7,,,,22-57,3-18,12-16,0,7,9,34,11,12,29,10
2024-11-24_denver_uc_san_diego,Denver,2-12,1-9,3-4,6-14,3-10,2-2,3-10,1-7,0-0,5-14,3-9,6-7,3-4,1-2,9-13,,,,19-54,9-37,20-26,0,1,9,12,6,12,24,15
2024-11-24_uc_santa_barbara_san_diego,San Diego,4-13,1-3,0-0,7-16,1-4,2-4,7-17,0-3,5-10,6-14,0-2,0-0,1-6,0-1,4-6,,,,25-66,2-13,11-20,0,18,5,32,8,4,8,11
