game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,ot2_fg,ot2_3p,ot2_ft,ot3_fg,ot3_3p,ot3_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2023-02-11_uc_riverside_uc_irvine,UC Irvine,6-13,1-4,6-6,7-14,2-4,0-0,6-20,2-5,0-0,3-10,0-1,1-1,,,,,,,,,,22-57,5-14,7-7,0,8,0,26,6,0,14,14
2023-02-11_uc_riverside_uc_irvine,UC Riverside,4-13,3-6,0-0,5-14,1-2,0-0,4-12,0-3,4-4,5-12,1-4,0-0,,,,,,,,,,18-51,5-15,4-4,0,4,0,20,9,0,21,16
2023-02-11_cal_poly_csun,CSUN,8-13,0-1,3-3,4-13,0-2,2-2,6-10,0-2,0-0,4-16,0-5,1-3,,,,,,,,,,22-52,0-10,6-8,0,2,4,28,10,7,14,16
2023-02-11_cal_poly_csun,Cal Poly,8-14,3-5,0-2,3-12,0-4,4-6,4-15,2-3,0-0,4-9,1-2,13-17,,,,,,,,,,19-50,6-14,17-25,0,8,4,18,5,7,11,11
2023-02-11_long_beach_st_csu_bakersfield,CSU Bakersfield,7-15,2-7,3-4,5-12,2-4,5-5,6-12,1-4,2-2,2-15,0-6,0-0,,,,,,,,,,20-54,5-21,10-11,0,7,1,22,4,3,15,18
2023-02-11_long_beach_st_csu_bakersfield,Long Beach St.,5-15,1-4,3-4,3-12,0-3,5-6,6-12,2-5,8-8,7-14,0-3,5-5,,,,,,,,,,21-53,3-15,21-23,0,10,1,26,10,3,19,6
2023-02-15_csun_uc_davis,UC Davis,5-16,1-8,3-4,9-17,3-7,0-1,8-14,3-6,2-2,6-18,2-9,1-2,,,,,,,,,,28-65,9-30,6-9,0,15,2,38,5,4,11,17
2023-02-15_csun_uc_davis,CSUN,8-17,1-2,0-0,7-13,3-5,2-2,2-12,0-1,3-4,3-11,0-1,1-2,,,,,,,,,,20-53,4-9,6-8,0,2,2,12,8,4,11,13
2023-02-15_uc_irvine_uc_santa_barbara,UC Santa Barbara,6-16,0-3,2-2,4-11,1-5,3-4,4-9,0-2,4-6,8-15,0-1,2-2,,,,,,,,,,22-51,1-11,11-14,0,9,9,40,7,16,10,33
2023-02-15_uc_irvine_uc_santa_barbara,UC Irvine,5-12,0-3,3-5,4-15,0-2,4-7,6-16,0-3,1-1,5-15,3-5,5-6,,,,,,,,,,20-58,3-13,13-19,0,14,9,34,7,16,28,8
2023-02-15_cal_st_fullerton_uc_san_diego,UC San Diego,6-12,2-4,0-0,4-10,1-4,3-3,6-14,3-6,2-2,5-15,1-5,3-3,,,,,,,,,,21-51,7-19,8-8,0,6,1,22,4,0,14,13
2023-02-15_cal_st_fullerton_uc_san_diego,Cal St. Fullerton,8-14,2-4,4-5,5-16,1-6,0-2,8-13,3-5,0-0,7-13,2-4,3-4,,,,,,,,,,28-56,8-19,7-11,0,10,0,32,6,0,14,17
2023-02-15_csu_bakersfield_cal_poly,Cal Poly,6-15,1-4,3-5,4-8,1-3,0-0,4-12,0-1,1-2,5-10,0-1,7-9,,,,,,,,,,19-45,2-9,11-16,0,8,5,28,5,3,16,10
2023-02-15_csu_bakersfield_cal_poly,CSU Bakersfield,7-16,0-5,0-0,3-10,0-3,2-4,3-10,1-4,1-2,4-15,1-4,3-3,,,,,,,,,,17-51,2-16,6-9,0,7,5,28,2,3,8,14
2023-02-15_long_beach_st_uc_riverside,UC Riverside,4-10,1-3,3-4,4-13,0-3,1-2,7-20,0-4,3-6,6-15,2-7,6-9,,,,,,,,,,21-58,3-17,13-21,1,9,2,30,4,3,22,13
2023-02-15_long_beach_st_uc_riverside,Long Beach St.,7-15,2-5,0-0,12-18,3-6,4-4,5-11,2-4,0-0,2-8,0-3,5-6,,,,,,,,,,26-52,7-18,9-10,1,8,2,32,11,3,15,16
2023-02-18_hawaii_long_beach_st,Long Beach St.,3-15,1-3,2-2,8-18,1-5,0-0,4-12,1-5,2-2,3-11,0-3,5-5,,,,,,,,,,18-56,3-16,9-9,0,4,6,20,4,12,17,8
2023-02-18_hawaii_long_beach_st,Hawaii,2-10,1-5,4-4,5-12,1-8,1-3,7-10,4-6,1-1,3-10,1-5,0-0,,,,,,,,,,17-42,7-24,6-8,0,9,6,14,0,12,13,6
2023-02-18_csun_uc_san_diego,UC San Diego,6-13,3-8,1-2,6-14,3-6,1-4,5-14,1-7,5-5,2-10,0-4,5-6,,,,,,,,,,19-51,7-25,12-17,0,11,2,22,9,6,24,9
2023-02-18_csun_uc_san_diego,CSUN,5-12,0-2,0-0,3-12,2-3,0-0,6-13,3-5,4-5,4-12,1-6,0-2,,,,,,,,,,18-49,6-16,4-7,0,0,2,18,12,6,10,6
2023-02-18_uc_santa_barbara_uc_riverside,UC Riverside,1-14,0-1,3-3,6-16,1-4,2-2,2-13,0-2,5-7,4-14,2-5,6-6,,,,,,,,,,13-57,3-12,16-18,0,9,0,16,10,0,13,13
2023-02-18_uc_santa_barbara_uc_riverside,UC Santa Barbara,6-14,3-8,1-1,8-16,0-3,1-1,6-13,1-2,1-1,6-13,0-0,4-4,,,,,,,,,,26-56,4-13,7-7,1,9,0,42,2,0,11,23
2023-02-18_cal_poly_cal_st_fullerton,Cal St. Fullerton,5-13,1-1,2-2,7-11,2-2,0-0,4-15,0-2,3-4,2-13,0-2,4-6,,,,,,,,,,18-52,3-7,9-12,0,4,6,24,8,6,9,12
2023-02-18_cal_poly_cal_st_fullerton,Cal Poly,5-13,1-2,4-5,5-11,2-2,1-4,1-11,0-6,5-6,5-12,1-3,8-9,,,,,,,,,,16-47,4-13,18-24,0,4,6,22,7,6,13,8
2023-02-20_uc_san_diego_uc_davis,UC Davis,9-21,5-10,0-0,6-15,0-6,0-0,7-15,6-12,2-2,6-14,2-4,1-1,,,,,,,,,,28-65,13-32,3-3,0,4,0,24,8,1,23,18
2023-02-20_uc_san_diego_uc_davis,UC San Diego,3-12,1-4,0-0,7-13,3-6,2-2,3-12,1-6,0-0,6-18,1-6,3-3,,,,,,,,,,19-55,6-22,5-5,0,4,0,24,3,1,12,19
2023-02-20_hawaii_csu_bakersfield,CSU Bakersfield,4-7,2-3,6-8,4-14,0-5,3-4,6-16,0-4,4-5,3-13,0-3,3-7,,,,,,,,,,17-50,2-15,16-24,0,5,4,22,5,5,15,26
2023-02-20_hawaii_csu_bakersfield,Hawaii,4-10,3-8,7-8,5-10,1-3,6-8,0-11,0-4,9-10,5-9,2-5,9-13,,,,,,,,,,14-40,6-20,31-39,0,5,4,14,12,5,13,27
2023-02-20_cal_st_fullerton_uc_santa_barbara,UC Santa Barbara,6-14,2-2,3-3,6-17,2-5,2-5,6-15,0-4,2-2,9-11,2-2,7-9,,,,,,,,,,27-57,6-13,14-19,0,11,1,36,2,1,5,33
2023-02-20_cal_st_fullerton_uc_santa_barbara,Cal St. Fullerton,9-17,0-0,0-0,4-15,1-8,0-0,6-8,2-2,6-8,5-19,0-4,1-2,,,,,,,,,,24-59,3-14,7-10,0,6,4,26,5,1,10,11
2023-02-20_uc_riverside_csun,CSUN,7-15,0-4,0-0,2-9,1-3,1-4,4-9,0-0,2-4,7-13,1-3,3-4,,,,,,,,,,20-46,2-10,6-12,0,6,4,24,5,3,12,12
2023-02-20_uc_riverside_csun,UC Riverside,6-15,0-3,3-3,2-16,0-4,6-6,3-14,1-5,3-4,4-12,1-6,0-0,,,,,,,,,,15-57,2-18,12-13,0,10,4,26,6,3,9,8
2023-02-23_uc_davis_cal_st_fullerton,Cal St. Fullerton,10-15,4-4,2-3,6-13,0-3,2-4,3-10,1-3,7-10,3-8,0-0,10-12,,,,,,,,,,22-46,5-10,21-29,0,8,0,28,11,0,12,10
2023-02-23_uc_davis_cal_st_fullerton,UC Davis,5-15,1-6,0-0,7-16,2-7,0-0,4-15,1-7,5-5,5-17,5-13,2-4,,,,,,,,,,21-63,9-33,7-9,0,10,0,16,17,0,12,10
2023-02-23_uc_riverside_hawaii,Hawaii,4-10,1-2,2-4,5-13,1-4,0-0,9-17,1-3,2-2,2-15,2-7,11-12,,,,,,,,,,20-55,5-16,15-18,0,12,3,28,14,3,20,12
2023-02-23_uc_riverside_hawaii,UC Riverside,6-15,1-2,2-4,6-16,2-7,2-2,2-9,0-3,3-4,2-15,2-9,5-6,,,,,,,,,,16-55,5-21,12-16,0,12,3,14,2,3,6,6
2023-02-23_uc_san_diego_uc_irvine,UC Irvine,7-16,2-7,2-2,5-17,0-4,1-2,6-14,0-4,4-4,5-14,1-7,4-4,,,,,,,,,,23-61,3-22,11-12,0,17,4,32,6,5,24,13
2023-02-23_uc_san_diego_uc_irvine,UC San Diego,7-14,5-10,2-2,2-11,2-8,0-0,4-13,3-9,3-4,4-11,2-6,1-1,,,,,,,,,,17-49,12-33,6-7,0,11,4,10,3,5,3,12
2023-02-23_long_beach_st_uc_santa_barbara,UC Santa Barbara,8-17,3-9,0-0,5-11,1-2,9-9,2-12,2-5,2-2,6-16,2-5,2-3,,,,,,,,,,21-56,8-21,13-14,0,11,1,26,2,1,12,19
2023-02-23_long_beach_st_uc_santa_barbara,Long Beach St.,6-17,0-2,0-0,2-11,0-3,5-8,9-16,3-4,2-3,8-17,1-3,5-6,,,,,,,,,,25-61,4-12,12-17,0,11,1,40,10,1,13,6
2023-02-23_csu_bakersfield_csun,CSUN,3-10,1-4,7-10,3-13,0-0,0-0,5-10,0-0,7-8,5-11,1-4,14-17,,,,,,,,,,16-44,2-8,28-35,1,15,4,20,14,4,11,15
2023-02-23_csu_bakersfield_csun,CSU Bakersfield,3-15,0-4,3-5,8-15,2-6,1-1,5-17,1-5,3-4,2-9,1-1,15-20,,,,,,,,,,18-56,4-16,22-30,1,19,4,26,7,4,13,14
2023-02-25_uc_davis_cal_poly,Cal Poly,3-14,1-4,0-0,3-12,1-4,1-4,6-13,4-6,5-6,6-16,1-5,7-10,,,,,,,,,,18-55,7-19,13-20,0,10,2,20,4,0,22,22
2023-02-25_uc_davis_cal_poly,UC Davis,8-16,3-8,2-2,8-14,5-8,1-1,5-11,1-5,4-4,4-10,1-5,3-4,,,,,,,,,,25-51,10-26,10-11,0,4,2,28,13,0,15,24
2023-02-25_uc_irvine_hawaii,Hawaii,5-11,4-9,4-4,4-10,1-3,1-2,4-14,2-7,4-4,6-16,3-8,1-1,3-7,2-3,0-0,,,,,,,22-58,12-30,10-11,0,8,9,12,0,11,9,11
2023-02-25_uc_irvine_hawaii,UC Irvine,5-10,2-3,3-4,6-17,2-8,0-0,7-13,1-4,3-6,2-12,1-3,6-8,4-10,1-3,1-1,,,,,,,24-62,7-21,13-19,0,17,9,30,5,11,13,15
2023-02-25_uc_santa_barbara_uc_san_diego,UC San Diego,6-16,3-7,0-0,3-13,1-6,2-2,2-12,0-4,7-7,6-14,3-6,0-2,,,,,,,,,,17-55,7-23,9-11,0,6,2,12,0,0,7,13
2023-02-25_uc_santa_barbara_uc_san_diego,UC Santa Barbara,6-13,3-9,3-4,6-17,0-4,3-4,4-12,1-3,6-6,5-11,1-5,5-7,,,,,,,,,,21-53,5-21,17-21,0,12,2,24,4,0,10,18
2023-02-25_csun_long_beach_st,Long Beach St.,7-15,5-9,5-6,9-15,2-5,11-12,6-14,0-2,6-6,4-11,0-1,6-7,,,,,,,,,,26-55,7-17,28-31,0,4,0,32,17,5,24,11
2023-02-25_csun_long_beach_st,CSUN,7-18,3-11,0-0,6-12,5-9,5-5,6-17,3-8,3-4,6-15,2-8,5-6,,,,,,,,,,25-62,13-36,13-15,0,13,0,18,12,5,8,17
2023-02-25_cal_st_fullerton_csu_bakersfield,CSU Bakersfield,5-13,0-3,3-4,3-13,0-3,0-1,4-14,1-5,4-4,5-16,1-5,1-1,,,,,,,,,,17-56,2-16,8-10,0,8,0,20,4,1,9,20
2023-02-25_cal_st_fullerton_csu_bakersfield,Cal St. Fullerton,4-14,1-2,2-3,4-15,2-6,1-1,8-17,2-4,2-2,4-11,1-2,6-10,,,,,,,,,,20-57,6-14,11-16,0,14,0,24,6,2,14,20
2023-03-02_uc_santa_barbara_uc_davis,UC Davis,8-15,4-8,0-0,6-13,1-3,3-3,9-14,3-6,0-0,11-15,1-1,0-0,,,,,,,,,,34-57,9-18,3-3,0,13,0,36,7,0,21,31
2023-03-02_uc_santa_barbara_uc_davis,UC Santa Barbara,4-16,1-5,3-4,2-9,0-2,7-10,4-15,1-4,9-9,5-11,1-5,7-8,,,,,,,,,,15-51,3-16,26-31,0,13,0,22,7,0,21,28
2023-03-02_hawaii_csun,CSUN,4-16,2-4,2-2,3-18,0-7,5-5,5-12,2-5,5-8,6-14,1-5,5-6,,,,,,,,,,18-60,5-21,17-21,0,8,0,20,17,0,16,16
2023-03-02_hawaii_csun,Hawaii,8-15,2-7,3-3,5-14,2-8,3-3,6-17,3-7,3-4,3-14,1-9,5-8,,,,,,,,,,22-60,8-31,14-18,0,17,0,26,13,0,11,17
2023-03-02_uc_irvine_uc_riverside,UC Riverside,4-12,1-3,2-3,3-12,0-4,0-0,7-17,1-3,3-4,4-14,2-4,0-3,,,,,,,,,,18-55,4-14,5-10,0,6,1,18,7,1,6,6
2023-03-02_uc_irvine_uc_riverside,UC Irvine,6-12,0-2,3-4,7-16,2-4,0-0,7-17,3-10,0-0,3-13,1-4,1-2,,,,,,,,,,23-58,6-20,4-6,0,7,1,26,6,1,8,15
2023-03-02_cal_poly_uc_san_diego,UC San Diego,5-12,1-4,1-2,6-12,0-4,2-2,6-15,2-5,2-3,7-11,1-4,3-6,,,,,,,,,,24-50,4-17,8-13,0,7,0,30,3,0,15,14
2023-03-02_cal_poly_uc_san_diego,Cal Poly,2-12,0-3,0-0,2-12,0-5,7-10,4-10,2-4,4-7,5-17,2-9,2-2,,,,,,,,,,13-51,4-21,13-19,0,2,0,18,9,0,17,10
2023-03-02_csu_bakersfield_long_beach_st,Long Beach St.,6-15,2-6,0-0,6-17,1-5,1-2,6-10,0-0,4-6,3-14,2-6,0-0,,,,,,,,,,21-56,5-17,5-8,1,8,1,26,3,3,10,2
2023-03-02_csu_bakersfield_long_beach_st,CSU Bakersfield,2-9,0-3,2-2,5-12,2-6,3-4,4-13,2-6,7-7,3-10,2-3,0-0,,,,,,,,,,14-44,6-18,12-13,1,10,1,14,0,3,10,17
2023-03-04_long_beach_st_uc_davis,UC Davis,6-14,4-8,0-0,6-15,1-8,0-1,4-12,2-4,0-0,8-13,5-6,5-6,,,,,,,,,,24-54,12-26,5-7,0,9,5,18,2,4,21,7
2023-03-04_long_beach_st_uc_davis,Long Beach St.,3-12,1-5,2-2,6-13,1-5,2-3,5-12,0-2,4-4,7-13,3-5,1-2,,,,,,,,,,21-50,5-17,9-11,0,3,5,14,6,4,19,12
2023-03-04_hawaii_uc_santa_barbara,UC Santa Barbara,6-13,2-4,4-6,2-13,1-5,0-0,6-12,2-5,6-7,5-12,2-5,3-4,,,,,,,,,,19-50,7-19,13-17,0,9,3,22,2,7,1,3
2023-03-04_hawaii_uc_santa_barbara,Hawaii,7-14,1-4,2-3,5-14,2-5,0-0,7-18,1-7,2-4,5-10,1-1,11-16,,,,,,,,,,24-56,5-17,15-23,1,8,3,26,12,7,20,31
2023-03-04_csu_bakersfield_uc_irvine,UC Irvine,6-17,1-7,3-4,3-14,1-4,0-0,6-14,1-3,8-9,2-9,0-3,11-13,,,,,,,,,,17-54,3-17,22-26,1,11,4,22,4,4,14,13
2023-03-04_csu_bakersfield_uc_irvine,CSU Bakersfield,3-10,0-4,2-2,5-10,2-4,2-3,6-15,0-3,4-4,3-15,1-7,3-5,,,,,,,,,,17-50,3-18,11-14,0,9,4,22,6,4,9,22
2023-03-04_uc_san_diego_cal_st_fullerton,Cal St. Fullerton,4-15,1-2,3-4,11-18,5-5,2-3,7-13,4-5,7-7,5-11,0-5,7-10,,,,,,,,,,27-57,10-17,19-24,0,9,1,24,7,5,15,21
2023-03-04_uc_san_diego_cal_st_fullerton,UC San Diego,7-13,1-4,2-2,4-12,4-10,2-2,5-17,1-9,5-7,9-21,2-10,0-0,,,,,,,,,,25-63,8-33,9-11,0,7,1,24,1,5,7,12
2023-03-04_uc_riverside_cal_poly,Cal Poly,8-13,2-2,0-0,4-10,2-3,2-2,8-13,2-7,0-0,6-11,0-2,3-7,,,,,,,,,,26-47,6-14,5-9,0,10,2,38,2,12,10,12
2023-03-04_uc_riverside_cal_poly,UC Riverside,7-15,1-3,0-0,7-17,0-1,0-0,3-9,2-4,3-4,5-21,0-4,0-0,,,,,,,,,,22-62,3-12,3-4,0,12,2,30,9,12,13,12
2023-03-07_cal_poly_uc_riverside,UC Riverside,5-15,2-3,1-4,3-11,0-4,3-4,6-16,0-2,6-7,6-14,0-1,11-15,,,,,,,,,,20-56,2-10,21-30,0,10,4,26,7,2,22,13
2023-03-07_cal_poly_uc_riverside,Cal Poly,5-12,1-3,2-2,2-6,0-1,5-8,4-8,2-2,5-7,6-17,1-7,4-4,,,,,,,,,,17-43,4-13,16-21,0,0,4,26,0,2,13,14
2023-03-07_csun_csu_bakersfield,CSU Bakersfield,5-16,1-6,1-2,7-13,3-5,0-1,3-11,0-3,3-4,5-14,0-2,7-10,,,,,,,,,,20-54,4-16,11-17,0,8,2,22,2,7,13,17
2023-03-07_csun_csu_bakersfield,CSUN,4-14,0-1,6-8,7-10,0-1,2-2,5-13,0-1,2-2,4-13,2-3,0-1,,,,,,,,,,20-50,2-6,10-13,0,4,2,26,4,7,10,8
2023-03-08_uc_davis_uc_santa_barbara,UC Santa Barbara,7-9,2-2,12-12,4-13,0-1,5-6,5-13,3-6,3-4,5-14,1-2,2-5,,,,,,,,,,21-49,6-11,22-27,0,6,1,26,5,2,14,16
2023-03-08_uc_davis_uc_santa_barbara,UC Davis,3-16,2-7,2-3,1-10,0-5,1-2,4-16,0-2,3-5,5-15,0-2,2-2,,,,,,,,,,13-57,2-16,8-12,0,7,1,20,2,2,11,2
2023-03-08_hawaii_cal_st_fullerton,Cal St. Fullerton,8-16,1-3,0-0,5-15,3-6,0-0,6-13,1-5,1-1,5-12,0-1,5-6,1-5,1-3,5-6,2-6,0-1,4-6,,,,27-67,6-19,15-19,0,10,9,30,11,9,20,4
2023-03-08_hawaii_cal_st_fullerton,Hawaii,5-11,3-7,0-0,7-12,3-7,3-4,6-17,1-3,0-0,3-10,0-3,7-8,2-5,1-2,3-4,3-6,1-1,8-12,,,,26-61,9-23,21-28,0,8,9,32,13,9,17,24
2023-03-08_uc_irvine_csu_bakersfield,CSU Bakersfield,7-10,3-4,1-1,3-10,1-2,2-4,2-13,0-5,2-4,4-10,1-2,8-11,,,,,,,,,,16-43,5-13,13-20,0,5,8,20,0,6,20,10
2023-03-08_uc_irvine_csu_bakersfield,UC Irvine,6-17,2-7,2-2,2-17,0-4,5-6,4-13,2-7,3-6,2-14,1-5,7-8,,,,,,,,,,14-61,5-23,17-22,0,9,8,12,4,6,20,24
2023-03-08_long_beach_st_uc_riverside,UC Riverside,4-14,1-5,1-1,7-15,0-3,0-0,7-14,3-5,0-0,4-11,0-1,0-0,,,,,,,,,,22-54,4-14,1-1,0,9,3,28,4,4,6,12
2023-03-08_long_beach_st_uc_riverside,Long Beach St.,4-13,2-6,1-1,3-13,0-1,0-0,6-12,1-2,2-2,7-13,2-5,7-11,,,,,,,,,,20-51,5-14,10-14,0,13,3,22,2,4,25,11
2023-03-10_long_beach_st_hawaii,Hawaii,4-13,1-6,1-2,5-17,1-6,0-0,9-14,5-8,2-2,5-9,0-2,11-14,,,,,,,,,,23-53,7-22,14-18,0,9,5,30,0,7,11,24
2023-03-10_long_beach_st_hawaii,Long Beach St.,5-16,0-6,1-1,4-13,2-7,0-0,9-15,1-3,2-3,7-18,4-10,2-2,,,,,,,,,,25-62,7-26,5-6,0,14,5,24,6,7,16,19
2023-03-10_uc_santa_barbara_csu_bakersfield,CSU Bakersfield,8-16,1-3,0-0,4-16,0-2,0-0,8-16,0-2,3-3,6-17,2-5,8-10,,,,,,,,,,26-65,3-12,11-13,0,12,4,32,4,1,14,20
2023-03-10_uc_santa_barbara_csu_bakersfield,UC Santa Barbara,6-12,1-4,9-11,5-11,1-2,3-4,3-11,1-5,3-4,6-7,2-2,15-20,,,,,,,,,,20-41,5-13,30-39,0,9,4,20,7,1,15,15
2023-03-11_hawaii_uc_santa_barbara,UC Santa Barbara,7-16,3-6,5-5,7-16,2-5,0-0,3-12,0-3,2-2,5-13,1-7,2-2,,,,,,,,,,22-57,6-21,9-9,0,10,4,20,0,5,10,7
2023-03-11_hawaii_uc_santa_barbara,Hawaii,5-11,3-6,2-2,4-15,0-5,0-0,4-12,1-3,4-4,9-14,6-8,1-3,,,,,,,,,,22-52,10-22,7-9,0,7,4,22,0,5,9,23
2023-03-16_san_diego_long_beach_st,Long Beach St.,5-13,1-4,2-2,6-16,1-4,3-4,3-10,1-5,4-6,5-13,1-4,6-10,,,,,,,,,,19-52,4-17,15-22,0,8,3,24,7,9,15,12
2023-03-16_san_diego_long_beach_st,San Diego,8-17,3-5,1-2,3-11,0-0,5-9,6-19,1-5,5-7,10-11,2-2,4-6,,,,,,,,,,27-58,6-12,15-24,0,16,3,32,15,9,17,13
2023-03-17_lsu_hawaii,Hawaii,2-9,1-6,2-2,5-17,1-6,4-4,4-13,2-9,1-2,5-13,3-11,4-4,,,,,,,,,,16-52,7-32,11-12,0,8,0,16,5,3,12,13
2023-03-17_lsu_hawaii,LSU,7-18,0-5,4-4,7-16,1-4,2-4,4-17,0-4,5-10,9-11,0-1,7-7,,,,,,,,,,27-62,1-14,18-25,0,17,0,44,5,3,20,12
2023-03-17_san_diego_st_uc_irvine,UC Irvine,5-14,2-4,0-0,6-9,2-3,2-5,6-15,1-5,2-2,4-14,1-3,3-6,,,,,,,,,,21-52,6-15,7-13,0,3,3,24,8,9,13,14
2023-03-17_san_diego_st_uc_irvine,San Diego St.,6-16,2-6,1-2,6-17,0-4,0-0,3-12,2-5,2-2,3-18,1-9,1-2,,,,,,,,,,18-63,5-24,4-6,0,5,3,16,6,9,20,6
2023-03-20_san_diego_uc_irvine,UC Irvine,3-14,2-3,0-0,3-17,0-5,2-5,8-16,2-4,0-1,6-20,1-4,1-4,,,,,,,,,,20-67,5-16,3-10,0,6,1,26,11,1,10,11
2023-03-20_san_diego_uc_irvine,San Diego,5-14,1-5,2-2,4-14,2-4,1-2,8-15,1-2,2-2,5-15,0-3,5-8,,,,,,,,,,22-58,4-14,10-14,0,9,1,24,23,1,14,20
